QUEUE STATISTICS FOR EXPERIMENT 8850
---------------------------
 -- EDGE QUEUE STATISTICS --
EDGE (0 ,0) PORT 0: Recv/Dropped : 248/5995
EDGE (0 ,0) PORT 1: Recv/Dropped : 0/93
EDGE (0 ,0) PORT 2: Recv/Dropped : 0/66
EDGE (0 ,0) PORT 3: Recv/Dropped : 0/69
EDGE (0 ,0) PORT 4: Recv/Dropped : 0/954
EDGE (0 ,0) PORT 5: Recv/Dropped : 0/1075
EDGE (0 ,0) PORT 6: Recv/Dropped : 0/979
EDGE (0 ,0) PORT 7: Recv/Dropped : 0/910
EDGE (0 ,1) PORT 0: Recv/Dropped : 0/75
EDGE (0 ,1) PORT 1: Recv/Dropped : 0/70
EDGE (0 ,1) PORT 2: Recv/Dropped : 0/63
EDGE (0 ,1) PORT 3: Recv/Dropped : 0/63
EDGE (0 ,1) PORT 4: Recv/Dropped : 0/87
EDGE (0 ,1) PORT 5: Recv/Dropped : 0/108
EDGE (0 ,1) PORT 6: Recv/Dropped : 0/98
EDGE (0 ,1) PORT 7: Recv/Dropped : 0/102
EDGE (0 ,2) PORT 0: Recv/Dropped : 0/68
EDGE (0 ,2) PORT 1: Recv/Dropped : 0/69
EDGE (0 ,2) PORT 2: Recv/Dropped : 0/63
EDGE (0 ,2) PORT 3: Recv/Dropped : 0/3
EDGE (0 ,2) PORT 4: Recv/Dropped : 0/65
EDGE (0 ,2) PORT 5: Recv/Dropped : 0/86
EDGE (0 ,2) PORT 6: Recv/Dropped : 0/81
EDGE (0 ,2) PORT 7: Recv/Dropped : 0/68
EDGE (0 ,3) PORT 0: Recv/Dropped : 0/71
EDGE (0 ,3) PORT 1: Recv/Dropped : 0/2
EDGE (0 ,3) PORT 2: Recv/Dropped : 0/3
EDGE (0 ,3) PORT 3: Recv/Dropped : 0/2
EDGE (0 ,3) PORT 4: Recv/Dropped : 0/25
EDGE (0 ,3) PORT 5: Recv/Dropped : 0/36
EDGE (0 ,3) PORT 6: Recv/Dropped : 0/26
EDGE (0 ,3) PORT 7: Recv/Dropped : 0/23
EDGE (1 ,0) PORT 0: Recv/Dropped : 0/73
EDGE (1 ,0) PORT 1: Recv/Dropped : 0/66
EDGE (1 ,0) PORT 2: Recv/Dropped : 0/2
EDGE (1 ,0) PORT 3: Recv/Dropped : 0/63
EDGE (1 ,0) PORT 4: Recv/Dropped : 0/58
EDGE (1 ,0) PORT 5: Recv/Dropped : 0/92
EDGE (1 ,0) PORT 6: Recv/Dropped : 0/78
EDGE (1 ,0) PORT 7: Recv/Dropped : 0/75
EDGE (1 ,1) PORT 0: Recv/Dropped : 0/68
EDGE (1 ,1) PORT 1: Recv/Dropped : 0/63
EDGE (1 ,1) PORT 2: Recv/Dropped : 0/70
EDGE (1 ,1) PORT 3: Recv/Dropped : 0/4
EDGE (1 ,1) PORT 4: Recv/Dropped : 0/50
EDGE (1 ,1) PORT 5: Recv/Dropped : 0/75
EDGE (1 ,1) PORT 6: Recv/Dropped : 0/92
EDGE (1 ,1) PORT 7: Recv/Dropped : 0/78
EDGE (1 ,2) PORT 0: Recv/Dropped : 0/2
EDGE (1 ,2) PORT 1: Recv/Dropped : 0/63
EDGE (1 ,2) PORT 2: Recv/Dropped : 0/63
EDGE (1 ,2) PORT 3: Recv/Dropped : 0/64
EDGE (1 ,2) PORT 4: Recv/Dropped : 0/96
EDGE (1 ,2) PORT 5: Recv/Dropped : 0/65
