QUEUE STATISTICS FOR EXPERIMENT 689
---------------------------
 -- EDGE QUEUE STATISTICS --
EDGE (0 ,0) PORT 0: Recv/Dropped : 0/1423
EDGE (0 ,0) PORT 1: Recv/Dropped : 0/767
EDGE (0 ,0) PORT 2: Recv/Dropped : 0/1342
EDGE (0 ,0) PORT 3: Recv/Dropped : 0/1752
EDGE (0 ,0) PORT 4: Recv/Dropped : 0/1040
EDGE (0 ,0) PORT 5: Recv/Dropped : 0/603
EDGE (0 ,0) PORT 6: Recv/Dropped : 0/941
EDGE (0 ,0) PORT 7: Recv/Dropped : 0/2003
EDGE (0 ,1) PORT 0: Recv/Dropped : 0/1102
EDGE (0 ,1) PORT 1: Recv/Dropped : 0/908
EDGE (0 ,1) PORT 2: Recv/Dropped : 0/1394
EDGE (0 ,1) PORT 3: Recv/Dropped : 0/1588
EDGE (0 ,1) PORT 4: Recv/Dropped : 0/916
EDGE (0 ,1) PORT 5: Recv/Dropped : 0/453
EDGE (0 ,1) PORT 6: Recv/Dropped : 0/990
EDGE (0 ,1) PORT 7: Recv/Dropped : 0/884
EDGE (0 ,2) PORT 0: Recv/Dropped : 0/590
EDGE (0 ,2) PORT 1: Recv/Dropped : 0/570
EDGE (0 ,2) PORT 2: Recv/Dropped : 0/2733
EDGE (0 ,2) PORT 3: Recv/Dropped : 0/1003
EDGE (0 ,2) PORT 4: Recv/Dropped : 0/1079
EDGE (0 ,2) PORT 5: Recv/Dropped : 0/1571
EDGE (0 ,2) PORT 6: Recv/Dropped : 0/520
EDGE (0 ,2) PORT 7: Recv/Dropped : 0/1040
EDGE (0 ,3) PORT 0: Recv/Dropped : 0/3136
EDGE (0 ,3) PORT 1: Recv/Dropped : 0/1668
EDGE (0 ,3) PORT 2: Recv/Dropped : 0/2635
EDGE (0 ,3) PORT 3: Recv/Dropped : 0/1753
EDGE (0 ,3) PORT 4: Recv/Dropped : 0/1412
EDGE (0 ,3) PORT 5: Recv/Dropped : 0/730
EDGE (0 ,3) PORT 6: Recv/Dropped : 0/2380
EDGE (0 ,3) PORT 7: Recv/Dropped : 0/2208
EDGE (1 ,0) PORT 0: Recv/Dropped : 0/1048
EDGE (1 ,0) PORT 1: Recv/Dropped : 0/849
EDGE (1 ,0) PORT 2: Recv/Dropped : 0/1916
EDGE (1 ,0) PORT 3: Recv/Dropped : 0/1440
EDGE (1 ,0) PORT 4: Recv/Dropped : 0/1252
EDGE (1 ,0) PORT 5: Recv/Dropped : 0/750
EDGE (1 ,0) PORT 6: Recv/Dropped : 0/1362
EDGE (1 ,0) PORT 7: Recv/Dropped : 0/601
EDGE (1 ,1) PORT 0: Recv/Dropped : 0/2999
EDGE (1 ,1) PORT 1: Recv/Dropped : 0/1369
EDGE (1 ,1) PORT 2: Recv/Dropped : 0/1884
EDGE (1 ,1) PORT 3: Recv/Dropped : 0/785
EDGE (1 ,1) PORT 4: Recv/Dropped : 0/1459
EDGE (1 ,1) PORT 5: Recv/Dropped : 0/951
EDGE (1 ,1) PORT 6: Recv/Dropped : 0/1089
EDGE (1 ,1) PORT 7: Recv/Dropped : 0/1246
EDGE (1 ,2) PORT 0: Recv/Dropped : 0/1138
EDGE (1 ,2) PORT 1: Recv/Dropped : 0/854
EDGE (1 ,2) PORT 2: Recv/Dropped : 0/1429
EDGE (1 ,2) PORT 3: Recv/Dropped : 0/1094
EDGE (1 ,2) PORT 4: Recv/Dropped : 0/1699
EDGE (1 ,2) PORT 5: Recv/Dropped : 0/943
