QUEUE STATISTICS FOR EXPERIMENT 9275
---------------------------
 -- EDGE QUEUE STATISTICS --
EDGE (0 ,0) PORT 0: Recv/Dropped : 0/5114
EDGE (0 ,0) PORT 1: Recv/Dropped : 0/2413
EDGE (0 ,0) PORT 2: Recv/Dropped : 0/1566
EDGE (0 ,0) PORT 3: Recv/Dropped : 0/2558
EDGE (0 ,0) PORT 4: Recv/Dropped : 0/2637
EDGE (0 ,0) PORT 5: Recv/Dropped : 0/2710
EDGE (0 ,0) PORT 6: Recv/Dropped : 0/2605
EDGE (0 ,0) PORT 7: Recv/Dropped : 0/2579
EDGE (0 ,1) PORT 0: Recv/Dropped : 0/4345
EDGE (0 ,1) PORT 1: Recv/Dropped : 0/5150
EDGE (0 ,1) PORT 2: Recv/Dropped : 0/3975
EDGE (0 ,1) PORT 3: Recv/Dropped : 0/3752
EDGE (0 ,1) PORT 4: Recv/Dropped : 0/3346
EDGE (0 ,1) PORT 5: Recv/Dropped : 0/3290
EDGE (0 ,1) PORT 6: Recv/Dropped : 0/3328
EDGE (0 ,1) PORT 7: Recv/Dropped : 0/3208
EDGE (0 ,2) PORT 0: Recv/Dropped : 0/5266
EDGE (0 ,2) PORT 1: Recv/Dropped : 0/2214
EDGE (0 ,2) PORT 2: Recv/Dropped : 0/3418
EDGE (0 ,2) PORT 3: Recv/Dropped : 0/4435
EDGE (0 ,2) PORT 4: Recv/Dropped : 0/2711
EDGE (0 ,2) PORT 5: Recv/Dropped : 0/2872
EDGE (0 ,2) PORT 6: Recv/Dropped : 0/2784
EDGE (0 ,2) PORT 7: Recv/Dropped : 0/2754
EDGE (0 ,3) PORT 0: Recv/Dropped : 0/2485
EDGE (0 ,3) PORT 1: Recv/Dropped : 0/2292
EDGE (0 ,3) PORT 2: Recv/Dropped : 0/3690
EDGE (0 ,3) PORT 3: Recv/Dropped : 0/2996
EDGE (0 ,3) PORT 4: Recv/Dropped : 0/2689
EDGE (0 ,3) PORT 5: Recv/Dropped : 0/2709
EDGE (0 ,3) PORT 6: Recv/Dropped : 0/2729
EDGE (0 ,3) PORT 7: Recv/Dropped : 0/2686
EDGE (1 ,0) PORT 0: Recv/Dropped : 0/1367
EDGE (1 ,0) PORT 1: Recv/Dropped : 0/3669
EDGE (1 ,0) PORT 2: Recv/Dropped : 0/2423
EDGE (1 ,0) PORT 3: Recv/Dropped : 0/2723
EDGE (1 ,0) PORT 4: Recv/Dropped : 0/2019
EDGE (1 ,0) PORT 5: Recv/Dropped : 0/2030
EDGE (1 ,0) PORT 6: Recv/Dropped : 0/2015
EDGE (1 ,0) PORT 7: Recv/Dropped : 0/2051
EDGE (1 ,1) PORT 0: Recv/Dropped : 0/2576
EDGE (1 ,1) PORT 1: Recv/Dropped : 0/1390
EDGE (1 ,1) PORT 2: Recv/Dropped : 0/2942
EDGE (1 ,1) PORT 3: Recv/Dropped : 0/1998
EDGE (1 ,1) PORT 4: Recv/Dropped : 0/1881
EDGE (1 ,1) PORT 5: Recv/Dropped : 0/2010
EDGE (1 ,1) PORT 6: Recv/Dropped : 0/1811
EDGE (1 ,1) PORT 7: Recv/Dropped : 0/1895
EDGE (1 ,2) PORT 0: Recv/Dropped : 0/2706
EDGE (1 ,2) PORT 1: Recv/Dropped : 0/3589
EDGE (1 ,2) PORT 2: Recv/Dropped : 0/2663
EDGE (1 ,2) PORT 3: Recv/Dropped : 0/1875
EDGE (1 ,2) PORT 4: Recv/Dropped : 0/2499
EDGE (1 ,2) PORT 5: Recv/Dropped : 0/2447
EDGE (1 ,2) PORT 6: Recv/Dropped : 0/2501
EDGE (1 ,2) PORT 7: Recv/Dropped : 0/2544
EDGE (1 ,3) PORT 0: Recv/Dropped : 0/2927
EDGE (1 ,3) PORT 1: Recv/Dropped : 0/2432
EDGE (1 ,3) PORT 2: Recv/Dropped : 0/2585
EDGE (1 ,3) PORT 3: Recv/Dropped : 0/3945
EDGE (1 ,3) PORT 4: Recv/Dropped : 0/2460
EDGE (1 ,3) PORT 5: Recv/Dropped : 0/2446
EDGE (1 ,3) PORT 6: Recv/Dropped : 0/2412
EDGE (1 ,3) PORT 7: Recv/Dropped : 0/2511
EDGE (2 ,0) PORT 0: Recv/Dropped : 0/2095
EDGE (2 ,0) PORT 1: Recv/Dropped : 0/2756
EDGE (2 ,0) PORT 2: Recv/Dropped : 0/2288
EDGE (2 ,0) PORT 3: Recv/Dropped : 0/2127
EDGE (2 ,0) PORT 4: Recv/Dropped : 0/1798
EDGE (2 ,0) PORT 5: Recv/Dropped : 0/1763
EDGE (2 ,0) PORT 6: Recv/Dropped : 0/1881
EDGE (2 ,0) PORT 7: Recv/Dropped : 0/1815
EDGE (2 ,1) PORT 0: Recv/Dropped : 0/2070
EDGE (2 ,1) PORT 1: Recv/Dropped : 0/2509
EDGE (2 ,1) PORT 2: Recv/Dropped : 0/1682
EDGE (2 ,1) PORT 3: Recv/Dropped : 0/3441
EDGE (2 ,1) PORT 4: Recv/Dropped : 0/2333
EDGE (2 ,1) PORT 5: Recv/Dropped : 0/2275
EDGE (2 ,1) PORT 6: Recv/Dropped : 0/2310
EDGE (2 ,1) PORT 7: Recv/Dropped : 0/2257
EDGE (2 ,2) PORT 0: Recv/Dropped : 0/2859
EDGE (2 ,2) PORT 1: Recv/Dropped : 0/3569
EDGE (2 ,2) PORT 2: Recv/Dropped : 0/2160
EDGE (2 ,2) PORT 3: Recv/Dropped : 0/2348
EDGE (2 ,2) PORT 4: Recv/Dropped : 0/2147
EDGE (2 ,2) PORT 5: Recv/Dropped : 0/2255
EDGE (2 ,2) PORT 6: Recv/Dropped : 0/2134
EDGE (2 ,2) PORT 7: Recv/Dropped : 0/2161
EDGE (2 ,3) PORT 0: Recv/Dropped : 0/2315
EDGE (2 ,3) PORT 1: Recv/Dropped : 0/5024
EDGE (2 ,3) PORT 2: Recv/Dropped : 0/2833
EDGE (2 ,3) PORT 3: Recv/Dropped : 0/2834
EDGE (2 ,3) PORT 4: Recv/Dropped : 0/2227
EDGE (2 ,3) PORT 5: Recv/Dropped : 0/2203
EDGE (2 ,3) PORT 6: Recv/Dropped : 0/2222
EDGE (2 ,3) PORT 7: Recv/Dropped : 0/2163
EDGE (3 ,0) PORT 0: Recv/Dropped : 0/2289
EDGE (3 ,0) PORT 1: Recv/Dropped : 0/2750
EDGE (3 ,0) PORT 2: Recv/Dropped : 0/1770
EDGE (3 ,0) PORT 3: Recv/Dropped : 0/3754
EDGE (3 ,0) PORT 4: Recv/Dropped : 0/2266
EDGE (3 ,0) PORT 5: Recv/Dropped : 0/2221
EDGE (3 ,0) PORT 6: Recv/Dropped : 0/2305
EDGE (3 ,0) PORT 7: Recv/Dropped : 0/2181
EDGE (3 ,1) PORT 0: Recv/Dropped : 0/1853
EDGE (3 ,1) PORT 1: Recv/Dropped : 0/3071
EDGE (3 ,1) PORT 2: Recv/Dropped : 0/2101
EDGE (3 ,1) PORT 3: Recv/Dropped : 0/2530
