QUEUE STATISTICS FOR EXPERIMENT 659
---------------------------
 -- EDGE QUEUE STATISTICS --
EDGE (0 ,0) PORT 0: Recv/Dropped : 0/1461
EDGE (0 ,0) PORT 1: Recv/Dropped : 0/794
EDGE (0 ,0) PORT 2: Recv/Dropped : 0/1378
EDGE (0 ,0) PORT 3: Recv/Dropped : 0/1923
EDGE (0 ,0) PORT 4: Recv/Dropped : 0/1275
EDGE (0 ,0) PORT 5: Recv/Dropped : 0/923
EDGE (0 ,0) PORT 6: Recv/Dropped : 0/1114
EDGE (0 ,0) PORT 7: Recv/Dropped : 0/1368
EDGE (0 ,1) PORT 0: Recv/Dropped : 0/1116
EDGE (0 ,1) PORT 1: Recv/Dropped : 0/983
EDGE (0 ,1) PORT 2: Recv/Dropped : 0/1420
EDGE (0 ,1) PORT 3: Recv/Dropped : 0/1609
EDGE (0 ,1) PORT 4: Recv/Dropped : 0/901
EDGE (0 ,1) PORT 5: Recv/Dropped : 0/577
EDGE (0 ,1) PORT 6: Recv/Dropped : 0/695
EDGE (0 ,1) PORT 7: Recv/Dropped : 0/1126
EDGE (0 ,2) PORT 0: Recv/Dropped : 0/603
EDGE (0 ,2) PORT 1: Recv/Dropped : 0/584
EDGE (0 ,2) PORT 2: Recv/Dropped : 0/2765
EDGE (0 ,2) PORT 3: Recv/Dropped : 0/1110
EDGE (0 ,2) PORT 4: Recv/Dropped : 0/1500
EDGE (0 ,2) PORT 5: Recv/Dropped : 0/1042
EDGE (0 ,2) PORT 6: Recv/Dropped : 0/839
EDGE (0 ,2) PORT 7: Recv/Dropped : 0/986
EDGE (0 ,3) PORT 0: Recv/Dropped : 0/3484
EDGE (0 ,3) PORT 1: Recv/Dropped : 0/1699
EDGE (0 ,3) PORT 2: Recv/Dropped : 0/2791
EDGE (0 ,3) PORT 3: Recv/Dropped : 0/1772
EDGE (0 ,3) PORT 4: Recv/Dropped : 0/1564
EDGE (0 ,3) PORT 5: Recv/Dropped : 0/2790
EDGE (0 ,3) PORT 6: Recv/Dropped : 0/1461
EDGE (0 ,3) PORT 7: Recv/Dropped : 0/1183
EDGE (1 ,0) PORT 0: Recv/Dropped : 0/1061
EDGE (1 ,0) PORT 1: Recv/Dropped : 0/863
EDGE (1 ,0) PORT 2: Recv/Dropped : 0/2010
EDGE (1 ,0) PORT 3: Recv/Dropped : 0/1490
EDGE (1 ,0) PORT 4: Recv/Dropped : 0/1382
EDGE (1 ,0) PORT 5: Recv/Dropped : 0/935
EDGE (1 ,0) PORT 6: Recv/Dropped : 0/933
EDGE (1 ,0) PORT 7: Recv/Dropped : 0/905
EDGE (1 ,1) PORT 0: Recv/Dropped : 0/3037
EDGE (1 ,1) PORT 1: Recv/Dropped : 0/1396
EDGE (1 ,1) PORT 2: Recv/Dropped : 0/1978
EDGE (1 ,1) PORT 3: Recv/Dropped : 0/809
EDGE (1 ,1) PORT 4: Recv/Dropped : 0/1250
EDGE (1 ,1) PORT 5: Recv/Dropped : 0/1260
EDGE (1 ,1) PORT 6: Recv/Dropped : 0/1443
EDGE (1 ,1) PORT 7: Recv/Dropped : 0/1092
EDGE (1 ,2) PORT 0: Recv/Dropped : 0/1156
EDGE (1 ,2) PORT 1: Recv/Dropped : 0/870
EDGE (1 ,2) PORT 2: Recv/Dropped : 0/1530
EDGE (1 ,2) PORT 3: Recv/Dropped : 0/1202
EDGE (1 ,2) PORT 4: Recv/Dropped : 0/1352
EDGE (1 ,2) PORT 5: Recv/Dropped : 0/1756
EDGE (1 ,2) PORT 6: Recv/Dropped : 0/451
EDGE (1 ,2) PORT 7: Recv/Dropped : 0/1058
EDGE (1 ,3) PORT 0: Recv/Dropped : 0/1158
EDGE (1 ,3) PORT 1: Recv/Dropped : 0/1638
EDGE (1 ,3) PORT 2: Recv/Dropped : 0/1388
EDGE (1 ,3) PORT 3: Recv/Dropped : 0/1607
EDGE (1 ,3) PORT 4: Recv/Dropped : 0/1025
EDGE (1 ,3) PORT 5: Recv/Dropped : 0/1109
EDGE (1 ,3) PORT 6: Recv/Dropped : 0/1968
EDGE (1 ,3) PORT 7: Recv/Dropped : 0/1229
EDGE (2 ,0) PORT 0: Recv/Dropped : 0/1542
EDGE (2 ,0) PORT 1: Recv/Dropped : 0/1527
EDGE (2 ,0) PORT 2: Recv/Dropped : 0/3362
EDGE (2 ,0) PORT 3: Recv/Dropped : 0/1427
EDGE (2 ,0) PORT 4: Recv/Dropped : 0/1817
EDGE (2 ,0) PORT 5: Recv/Dropped : 0/1573
EDGE (2 ,0) PORT 6: Recv/Dropped : 0/1771
EDGE (2 ,0) PORT 7: Recv/Dropped : 0/2060
EDGE (2 ,1) PORT 0: Recv/Dropped : 0/2942
EDGE (2 ,1) PORT 1: Recv/Dropped : 0/1138
EDGE (2 ,1) PORT 2: Recv/Dropped : 0/1087
EDGE (2 ,1) PORT 3: Recv/Dropped : 0/1264
EDGE (2 ,1) PORT 4: Recv/Dropped : 0/1729
EDGE (2 ,1) PORT 5: Recv/Dropped : 0/1454
EDGE (2 ,1) PORT 6: Recv/Dropped : 0/767
EDGE (2 ,1) PORT 7: Recv/Dropped : 0/1901
EDGE (2 ,2) PORT 0: Recv/Dropped : 0/1155
EDGE (2 ,2) PORT 1: Recv/Dropped : 0/2445
EDGE (2 ,2) PORT 2: Recv/Dropped : 0/1502
