QUEUE STATISTICS FOR EXPERIMENT 3264
---------------------------
 -- EDGE QUEUE STATISTICS --
EDGE (0 ,0) PORT 0: Recv/Dropped : 214/8192
EDGE (0 ,0) PORT 1: Recv/Dropped : 0/67
EDGE (0 ,0) PORT 2: Recv/Dropped : 0/66
EDGE (0 ,0) PORT 3: Recv/Dropped : 0/62
EDGE (0 ,0) PORT 4: Recv/Dropped : 0/1332
EDGE (0 ,0) PORT 5: Recv/Dropped : 0/1413
EDGE (0 ,0) PORT 6: Recv/Dropped : 0/1310
EDGE (0 ,0) PORT 7: Recv/Dropped : 0/1296
EDGE (0 ,1) PORT 0: Recv/Dropped : 0/68
EDGE (0 ,1) PORT 1: Recv/Dropped : 0/66
EDGE (0 ,1) PORT 2: Recv/Dropped : 0/64
EDGE (0 ,1) PORT 3: Recv/Dropped : 0/64
EDGE (0 ,1) PORT 4: Recv/Dropped : 0/95
EDGE (0 ,1) PORT 5: Recv/Dropped : 0/99
EDGE (0 ,1) PORT 6: Recv/Dropped : 0/99
EDGE (0 ,1) PORT 7: Recv/Dropped : 0/98
EDGE (0 ,2) PORT 0: Recv/Dropped : 0/67
EDGE (0 ,2) PORT 1: Recv/Dropped : 0/63
EDGE (0 ,2) PORT 2: Recv/Dropped : 0/64
EDGE (0 ,2) PORT 3: Recv/Dropped : 0/63
EDGE (0 ,2) PORT 4: Recv/Dropped : 0/106
EDGE (0 ,2) PORT 5: Recv/Dropped : 0/104
EDGE (0 ,2) PORT 6: Recv/Dropped : 0/97
EDGE (0 ,2) PORT 7: Recv/Dropped : 0/82
EDGE (0 ,3) PORT 0: Recv/Dropped : 0/66
EDGE (0 ,3) PORT 1: Recv/Dropped : 0/63
EDGE (0 ,3) PORT 2: Recv/Dropped : 0/62
EDGE (0 ,3) PORT 3: Recv/Dropped : 0/64
EDGE (0 ,3) PORT 4: Recv/Dropped : 0/97
EDGE (0 ,3) PORT 5: Recv/Dropped : 0/98
EDGE (0 ,3) PORT 6: Recv/Dropped : 0/108
EDGE (0 ,3) PORT 7: Recv/Dropped : 0/87
EDGE (1 ,0) PORT 0: Recv/Dropped : 0/63
EDGE (1 ,0) PORT 1: Recv/Dropped : 0/67
EDGE (1 ,0) PORT 2: Recv/Dropped : 0/65
EDGE (1 ,0) PORT 3: Recv/Dropped : 0/63
EDGE (1 ,0) PORT 4: Recv/Dropped : 0/104
EDGE (1 ,0) PORT 5: Recv/Dropped : 0/107
EDGE (1 ,0) PORT 6: Recv/Dropped : 0/84
EDGE (1 ,0) PORT 7: Recv/Dropped : 0/99
EDGE (1 ,1) PORT 0: Recv/Dropped : 0/62
EDGE (1 ,1) PORT 1: Recv/Dropped : 0/64
EDGE (1 ,1) PORT 2: Recv/Dropped : 0/64
EDGE (1 ,1) PORT 3: Recv/Dropped : 0/64
EDGE (1 ,1) PORT 4: Recv/Dropped : 0/108
EDGE (1 ,1) PORT 5: Recv/Dropped : 0/90
EDGE (1 ,1) PORT 6: Recv/Dropped : 0/98
EDGE (1 ,1) PORT 7: Recv/Dropped : 0/95
EDGE (1 ,2) PORT 0: Recv/Dropped : 0/64
EDGE (1 ,2) PORT 1: Recv/Dropped : 0/64
EDGE (1 ,2) PORT 2: Recv/Dropped : 0/63
EDGE (1 ,2) PORT 3: Recv/Dropped : 0/63
EDGE (1 ,2) PORT 4: Recv/Dropped : 0/106
EDGE (1 ,2) PORT 5: Recv/Dropped : 0/87
EDGE (1 ,2) PORT 6: Recv/Dropped : 0/110
EDGE (1 ,2) PORT 7: Recv/Dropped : 0/88
EDGE (1 ,3) PORT 0: Recv/Dropped : 0/64
EDGE (1 ,3) PORT 1: Recv/Dropped : 0/83
EDGE (1 ,3) PORT 2: Recv/Dropped : 0/64
EDGE (1 ,3) PORT 3: Recv/Dropped : 0/2
EDGE (1 ,3) PORT 4: Recv/Dropped : 0/75
EDGE (1 ,3) PORT 5: Recv/Dropped : 0/72
EDGE (1 ,3) PORT 6: Recv/Dropped : 0/96
EDGE (1 ,3) PORT 7: Recv/Dropped : 0/55
EDGE (2 ,0) PORT 0: Recv/Dropped : 0/66
EDGE (2 ,0) PORT 1: Recv/Dropped : 0/63
EDGE (2 ,0) PORT 2: Recv/Dropped : 0/66
EDGE (2 ,0) PORT 3: Recv/Dropped : 0/63
EDGE (2 ,0) PORT 4: Recv/Dropped : 0/91
EDGE (2 ,0) PORT 5: Recv/Dropped : 0/109
EDGE (2 ,0) PORT 6: Recv/Dropped : 0/97
EDGE (2 ,0) PORT 7: Recv/Dropped : 0/94
EDGE (2 ,1) PORT 0: Recv/Dropped : 0/68
EDGE (2 ,1) PORT 1: Recv/Dropped : 0/64
EDGE (2 ,1) PORT 2: Recv/Dropped : 0/65
EDGE (2 ,1) PORT 3: Recv/Dropped : 0/2
EDGE (2 ,1) PORT 4: Recv/Dropped : 0/72
EDGE (2 ,1) PORT 5: Recv/Dropped : 0/82
EDGE (2 ,1) PORT 6: Recv/Dropped : 0/66
EDGE (2 ,1) PORT 7: Recv/Dropped : 0/76
EDGE (2 ,2) PORT 0: Recv/Dropped : 0/64
EDGE (2 ,2) PORT 1: Recv/Dropped : 0/64
EDGE (2 ,2) PORT 2: Recv/Dropped : 0/3
EDGE (2 ,2) PORT 3: Recv/Dropped : 0/64
EDGE (2 ,2) PORT 4: Recv/Dropped : 0/65
EDGE (2 ,2) PORT 5: Recv/Dropped : 0/77
EDGE (2 ,2) PORT 6: Recv/Dropped : 0/72
EDGE (2 ,2) PORT 7: Recv/Dropped : 0/84
EDGE (2 ,3) PORT 0: Recv/Dropped : 0/65
EDGE (2 ,3) PORT 1: Recv/Dropped : 0/2
EDGE (2 ,3) PORT 2: Recv/Dropped : 0/2
EDGE (2 ,3) PORT 3: Recv/Dropped : 0/2
EDGE (2 ,3) PORT 4: Recv/Dropped : 0/18
EDGE (2 ,3) PORT 5: Recv/Dropped : 0/29
EDGE (2 ,3) PORT 6: Recv/Dropped : 0/26
EDGE (2 ,3) PORT 7: Recv/Dropped : 0/36
EDGE (3 ,0) PORT 0: Recv/Dropped : 0/64
EDGE (3 ,0) PORT 1: Recv/Dropped : 0/64
EDGE (3 ,0) PORT 2: Recv/Dropped : 0/64
EDGE (3 ,0) PORT 3: Recv/Dropped : 0/2
EDGE (3 ,0) PORT 4: Recv/Dropped : 0/70
EDGE (3 ,0) PORT 5: Recv/Dropped : 0/85
EDGE (3 ,0) PORT 6: Recv/Dropped : 0/60
EDGE (3 ,0) PORT 7: Recv/Dropped : 0/83
EDGE (3 ,1) PORT 0: Recv/Dropped : 0/64
EDGE (3 ,1) PORT 1: Recv/Dropped : 0/63
EDGE (3 ,1) PORT 2: Recv/Dropped : 0/64
EDGE (3 ,1) PORT 3: Recv/Dropped : 0/65
EDGE (3 ,1) PORT 4: Recv/Dropped : 0/100
EDGE (3 ,1) PORT 5: Recv/Dropped : 0/99
EDGE (3 ,1) PORT 6: Recv/Dropped : 0/103
EDGE (3 ,1) PORT 7: Recv/Dropped : 0/87
EDGE (3 ,2) PORT 0: Recv/Dropped : 0/65
EDGE (3 ,2) PORT 1: Recv/Dropped : 0/64
EDGE (3 ,2) PORT 2: Recv/Dropped : 0/64
EDGE (3 ,2) PORT 3: Recv/Dropped : 0/64
EDGE (3 ,2) PORT 4: Recv/Dropped : 0/95
EDGE (3 ,2) PORT 5: Recv/Dropped : 0/102
EDGE (3 ,2) PORT 6: Recv/Dropped : 0/98
EDGE (3 ,2) PORT 7: Recv/Dropped : 0/97
EDGE (3 ,3) PORT 0: Recv/Dropped : 0/73
EDGE (3 ,3) PORT 1: Recv/Dropped : 0/65
EDGE (3 ,3) PORT 2: Recv/Dropped : 0/3
EDGE (3 ,3) PORT 3: Recv/Dropped : 0/64
EDGE (3 ,3) PORT 4: Recv/Dropped : 0/69
EDGE (3 ,3) PORT 5: Recv/Dropped : 0/89
EDGE (3 ,3) PORT 6: Recv/Dropped : 0/82
EDGE (3 ,3) PORT 7: Recv/Dropped : 0/60
EDGE (4 ,0) PORT 0: Recv/Dropped : 0/63
EDGE (4 ,0) PORT 1: Recv/Dropped : 0/64
EDGE (4 ,0) PORT 2: Recv/Dropped : 0/64
EDGE (4 ,0) PORT 3: Recv/Dropped : 0/2
EDGE (4 ,0) PORT 4: Recv/Dropped : 0/62
EDGE (4 ,0) PORT 5: Recv/Dropped : 0/76
EDGE (4 ,0) PORT 6: Recv/Dropped : 0/87
EDGE (4 ,0) PORT 7: Recv/Dropped : 0/69
EDGE (4 ,1) PORT 0: Recv/Dropped : 0/63
EDGE (4 ,1) PORT 1: Recv/Dropped : 0/81
EDGE (4 ,1) PORT 2: Recv/Dropped : 0/2
EDGE (4 ,1) PORT 3: Recv/Dropped : 0/2
EDGE (4 ,1) PORT 4: Recv/Dropped : 0/53
EDGE (4 ,1) PORT 5: Recv/Dropped : 0/48
EDGE (4 ,1) PORT 6: Recv/Dropped : 0/42
EDGE (4 ,1) PORT 7: Recv/Dropped : 0/58
EDGE (4 ,2) PORT 0: Recv/Dropped : 0/2
EDGE (4 ,2) PORT 1: Recv/Dropped : 0/2
EDGE (4 ,2) PORT 2: Recv/Dropped : 0/2
