QUEUE STATISTICS FOR EXPERIMENT 2988
---------------------------
 -- EDGE QUEUE STATISTICS --
EDGE (0 ,0) PORT 0: Recv/Dropped : 0/425
EDGE (0 ,0) PORT 1: Recv/Dropped : 0/222
EDGE (0 ,0) PORT 2: Recv/Dropped : 0/334
EDGE (0 ,0) PORT 3: Recv/Dropped : 0/861
EDGE (0 ,0) PORT 4: Recv/Dropped : 0/1062
EDGE (0 ,0) PORT 5: Recv/Dropped : 0/63
EDGE (0 ,0) PORT 6: Recv/Dropped : 0/192
EDGE (0 ,0) PORT 7: Recv/Dropped : 0/506
EDGE (0 ,1) PORT 0: Recv/Dropped : 0/288
EDGE (0 ,1) PORT 1: Recv/Dropped : 0/192
EDGE (0 ,1) PORT 2: Recv/Dropped : 0/546
EDGE (0 ,1) PORT 3: Recv/Dropped : 0/600
EDGE (0 ,1) PORT 4: Recv/Dropped : 0/278
EDGE (0 ,1) PORT 5: Recv/Dropped : 0/334
EDGE (0 ,1) PORT 6: Recv/Dropped : 0/135
EDGE (0 ,1) PORT 7: Recv/Dropped : 0/348
EDGE (0 ,2) PORT 0: Recv/Dropped : 0/96
EDGE (0 ,2) PORT 1: Recv/Dropped : 0/221
EDGE (0 ,2) PORT 2: Recv/Dropped : 0/1116
EDGE (0 ,2) PORT 3: Recv/Dropped : 0/129
EDGE (0 ,2) PORT 4: Recv/Dropped : 0/159
EDGE (0 ,2) PORT 5: Recv/Dropped : 0/63
EDGE (0 ,2) PORT 6: Recv/Dropped : 0/318
EDGE (0 ,2) PORT 7: Recv/Dropped : 0/510
EDGE (0 ,3) PORT 0: Recv/Dropped : 0/1321
EDGE (0 ,3) PORT 1: Recv/Dropped : 0/1114
EDGE (0 ,3) PORT 2: Recv/Dropped : 0/995
EDGE (0 ,3) PORT 3: Recv/Dropped : 0/549
EDGE (0 ,3) PORT 4: Recv/Dropped : 0/805
EDGE (0 ,3) PORT 5: Recv/Dropped : 0/63
EDGE (0 ,3) PORT 6: Recv/Dropped : 0/255
EDGE (0 ,3) PORT 7: Recv/Dropped : 0/675
EDGE (1 ,0) PORT 0: Recv/Dropped : 0/192
EDGE (1 ,0) PORT 1: Recv/Dropped : 0/331
EDGE (1 ,0) PORT 2: Recv/Dropped : 0/555
EDGE (1 ,0) PORT 3: Recv/Dropped : 0/763
EDGE (1 ,0) PORT 4: Recv/Dropped : 0/0
EDGE (1 ,0) PORT 5: Recv/Dropped : 0/159
EDGE (1 ,0) PORT 6: Recv/Dropped : 0/681
EDGE (1 ,0) PORT 7: Recv/Dropped : 0/492
EDGE (1 ,1) PORT 0: Recv/Dropped : 0/1123
EDGE (1 ,1) PORT 1: Recv/Dropped : 0/538
EDGE (1 ,1) PORT 2: Recv/Dropped : 0/708
EDGE (1 ,1) PORT 3: Recv/Dropped : 0/584
EDGE (1 ,1) PORT 4: Recv/Dropped : 0/748
EDGE (1 ,1) PORT 5: Recv/Dropped : 0/228
EDGE (1 ,1) PORT 6: Recv/Dropped : 0/255
EDGE (1 ,1) PORT 7: Recv/Dropped : 0/741
EDGE (1 ,2) PORT 0: Recv/Dropped : 0/293
EDGE (1 ,2) PORT 1: Recv/Dropped : 0/417
EDGE (1 ,2) PORT 2: Recv/Dropped : 0/381
EDGE (1 ,2) PORT 3: Recv/Dropped : 0/539
