QUEUE STATISTICS FOR EXPERIMENT 9255
---------------------------
 -- EDGE QUEUE STATISTICS --
EDGE (0 ,0) PORT 0: Recv/Dropped : 0/5015
EDGE (0 ,0) PORT 1: Recv/Dropped : 0/2405
EDGE (0 ,0) PORT 2: Recv/Dropped : 0/1566
EDGE (0 ,0) PORT 3: Recv/Dropped : 0/2496
EDGE (0 ,0) PORT 4: Recv/Dropped : 0/2558
EDGE (0 ,0) PORT 5: Recv/Dropped : 0/2637
EDGE (0 ,0) PORT 6: Recv/Dropped : 0/2537
EDGE (0 ,0) PORT 7: Recv/Dropped : 0/2494
EDGE (0 ,1) PORT 0: Recv/Dropped : 0/4298
EDGE (0 ,1) PORT 1: Recv/Dropped : 0/5024
EDGE (0 ,1) PORT 2: Recv/Dropped : 0/3882
EDGE (0 ,1) PORT 3: Recv/Dropped : 0/3706
EDGE (0 ,1) PORT 4: Recv/Dropped : 0/3208
EDGE (0 ,1) PORT 5: Recv/Dropped : 0/3176
EDGE (0 ,1) PORT 6: Recv/Dropped : 0/3197
EDGE (0 ,1) PORT 7: Recv/Dropped : 0/3064
EDGE (0 ,2) PORT 0: Recv/Dropped : 0/5165
EDGE (0 ,2) PORT 1: Recv/Dropped : 0/2178
EDGE (0 ,2) PORT 2: Recv/Dropped : 0/3402
EDGE (0 ,2) PORT 3: Recv/Dropped : 0/4306
EDGE (0 ,2) PORT 4: Recv/Dropped : 0/2635
EDGE (0 ,2) PORT 5: Recv/Dropped : 0/2795
EDGE (0 ,2) PORT 6: Recv/Dropped : 0/2697
EDGE (0 ,2) PORT 7: Recv/Dropped : 0/2690
EDGE (0 ,3) PORT 0: Recv/Dropped : 0/2462
EDGE (0 ,3) PORT 1: Recv/Dropped : 0/2149
EDGE (0 ,3) PORT 2: Recv/Dropped : 0/3626
EDGE (0 ,3) PORT 3: Recv/Dropped : 0/2880
EDGE (0 ,3) PORT 4: Recv/Dropped : 0/2638
EDGE (0 ,3) PORT 5: Recv/Dropped : 0/2666
EDGE (0 ,3) PORT 6: Recv/Dropped : 0/2679
EDGE (0 ,3) PORT 7: Recv/Dropped : 0/2644
EDGE (1 ,0) PORT 0: Recv/Dropped : 0/1364
EDGE (1 ,0) PORT 1: Recv/Dropped : 0/3536
EDGE (1 ,0) PORT 2: Recv/Dropped : 0/2416
EDGE (1 ,0) PORT 3: Recv/Dropped : 0/2773
EDGE (1 ,0) PORT 4: Recv/Dropped : 0/1998
EDGE (1 ,0) PORT 5: Recv/Dropped : 0/2006
EDGE (1 ,0) PORT 6: Recv/Dropped : 0/1992
EDGE (1 ,0) PORT 7: Recv/Dropped : 0/2014
EDGE (1 ,1) PORT 0: Recv/Dropped : 0/2562
EDGE (1 ,1) PORT 1: Recv/Dropped : 0/1352
EDGE (1 ,1) PORT 2: Recv/Dropped : 0/2876
EDGE (1 ,1) PORT 3: Recv/Dropped : 0/1993
EDGE (1 ,1) PORT 4: Recv/Dropped : 0/1853
EDGE (1 ,1) PORT 5: Recv/Dropped : 0/1973
EDGE (1 ,1) PORT 6: Recv/Dropped : 0/1783
EDGE (1 ,1) PORT 7: Recv/Dropped : 0/1869
EDGE (1 ,2) PORT 0: Recv/Dropped : 0/2685
EDGE (1 ,2) PORT 1: Recv/Dropped : 0/3482
EDGE (1 ,2) PORT 2: Recv/Dropped : 0/2568
EDGE (1 ,2) PORT 3: Recv/Dropped : 0/1875
EDGE (1 ,2) PORT 4: Recv/Dropped : 0/2435
EDGE (1 ,2) PORT 5: Recv/Dropped : 0/2395
EDGE (1 ,2) PORT 6: Recv/Dropped : 0/2451
EDGE (1 ,2) PORT 7: Recv/Dropped : 0/2482
EDGE (1 ,3) PORT 0: Recv/Dropped : 0/2891
EDGE (1 ,3) PORT 1: Recv/Dropped : 0/2422
EDGE (1 ,3) PORT 2: Recv/Dropped : 0/2529
EDGE (1 ,3) PORT 3: Recv/Dropped : 0/3871
EDGE (1 ,3) PORT 4: Recv/Dropped : 0/2383
EDGE (1 ,3) PORT 5: Recv/Dropped : 0/2350
EDGE (1 ,3) PORT 6: Recv/Dropped : 0/2320
EDGE (1 ,3) PORT 7: Recv/Dropped : 0/2415
EDGE (2 ,0) PORT 0: Recv/Dropped : 0/2059
EDGE (2 ,0) PORT 1: Recv/Dropped : 0/2745
EDGE (2 ,0) PORT 2: Recv/Dropped : 0/2234
EDGE (2 ,0) PORT 3: Recv/Dropped : 0/2074
EDGE (2 ,0) PORT 4: Recv/Dropped : 0/1770
EDGE (2 ,0) PORT 5: Recv/Dropped : 0/1734
EDGE (2 ,0) PORT 6: Recv/Dropped : 0/1846
EDGE (2 ,0) PORT 7: Recv/Dropped : 0/1787
EDGE (2 ,1) PORT 0: Recv/Dropped : 0/2082
EDGE (2 ,1) PORT 1: Recv/Dropped : 0/2479
EDGE (2 ,1) PORT 2: Recv/Dropped : 0/1668
EDGE (2 ,1) PORT 3: Recv/Dropped : 0/3218
EDGE (2 ,1) PORT 4: Recv/Dropped : 0/2313
EDGE (2 ,1) PORT 5: Recv/Dropped : 0/2260
EDGE (2 ,1) PORT 6: Recv/Dropped : 0/2289
EDGE (2 ,1) PORT 7: Recv/Dropped : 0/2242
EDGE (2 ,2) PORT 0: Recv/Dropped : 0/2792
EDGE (2 ,2) PORT 1: Recv/Dropped : 0/3474
EDGE (2 ,2) PORT 2: Recv/Dropped : 0/2138
EDGE (2 ,2) PORT 3: Recv/Dropped : 0/2312
EDGE (2 ,2) PORT 4: Recv/Dropped : 0/2129
EDGE (2 ,2) PORT 5: Recv/Dropped : 0/2230
EDGE (2 ,2) PORT 6: Recv/Dropped : 0/2119
EDGE (2 ,2) PORT 7: Recv/Dropped : 0/2149
EDGE (2 ,3) PORT 0: Recv/Dropped : 0/2264
EDGE (2 ,3) PORT 1: Recv/Dropped : 0/4952
EDGE (2 ,3) PORT 2: Recv/Dropped : 0/2647
EDGE (2 ,3) PORT 3: Recv/Dropped : 0/2824
EDGE (2 ,3) PORT 4: Recv/Dropped : 0/2147
EDGE (2 ,3) PORT 5: Recv/Dropped : 0/2124
EDGE (2 ,3) PORT 6: Recv/Dropped : 0/2134
EDGE (2 ,3) PORT 7: Recv/Dropped : 0/2072
EDGE (3 ,0) PORT 0: Recv/Dropped : 0/2289
EDGE (3 ,0) PORT 1: Recv/Dropped : 0/2704
EDGE (3 ,0) PORT 2: Recv/Dropped : 0/1772
EDGE (3 ,0) PORT 3: Recv/Dropped : 0/3617
EDGE (3 ,0) PORT 4: Recv/Dropped : 0/2212
EDGE (3 ,0) PORT 5: Recv/Dropped : 0/2191
EDGE (3 ,0) PORT 6: Recv/Dropped : 0/2272
EDGE (3 ,0) PORT 7: Recv/Dropped : 0/2150
EDGE (3 ,1) PORT 0: Recv/Dropped : 0/1857
EDGE (3 ,1) PORT 1: Recv/Dropped : 0/3067
EDGE (3 ,1) PORT 2: Recv/Dropped : 0/1976
EDGE (3 ,1) PORT 3: Recv/Dropped : 0/2506
EDGE (3 ,1) PORT 4: Recv/Dropped : 0/1547
EDGE (3 ,1) PORT 5: Recv/Dropped : 0/1505
EDGE (3 ,1) PORT 6: Recv/Dropped : 0/1579
EDGE (3 ,1) PORT 7: Recv/Dropped : 0/1573
EDGE (3 ,2) PORT 0: Recv/Dropped : 0/3728
EDGE (3 ,2) PORT 1: Recv/Dropped : 0/1946
EDGE (3 ,2) PORT 2: Recv/Dropped : 0/4332
EDGE (3 ,2) PORT 3: Recv/Dropped : 0/2316
EDGE (3 ,2) PORT 4: Recv/Dropped : 0/2470
EDGE (3 ,2) PORT 5: Recv/Dropped : 0/2458
EDGE (3 ,2) PORT 6: Recv/Dropped : 0/2391
EDGE (3 ,2) PORT 7: Recv/Dropped : 0/2473
EDGE (3 ,3) PORT 0: Recv/Dropped : 0/3383
EDGE (3 ,3) PORT 1: Recv/Dropped : 0/2919
EDGE (3 ,3) PORT 2: Recv/Dropped : 0/2365
EDGE (3 ,3) PORT 3: Recv/Dropped : 0/2845
EDGE (3 ,3) PORT 4: Recv/Dropped : 0/2416
EDGE (3 ,3) PORT 5: Recv/Dropped : 0/2429
EDGE (3 ,3) PORT 6: Recv/Dropped : 0/2426
EDGE (3 ,3) PORT 7: Recv/Dropped : 0/2409
EDGE (4 ,0) PORT 0: Recv/Dropped : 0/3597
EDGE (4 ,0) PORT 1: Recv/Dropped : 0/1940
EDGE (4 ,0) PORT 2: Recv/Dropped : 0/2512
EDGE (4 ,0) PORT 3: Recv/Dropped : 0/2395
EDGE (4 ,0) PORT 4: Recv/Dropped : 0/2440
EDGE (4 ,0) PORT 5: Recv/Dropped : 0/2383
EDGE (4 ,0) PORT 6: Recv/Dropped : 0/2417
EDGE (4 ,0) PORT 7: Recv/Dropped : 0/2399
EDGE (4 ,1) PORT 0: Recv/Dropped : 0/2087
EDGE (4 ,1) PORT 1: Recv/Dropped : 0/2801
EDGE (4 ,1) PORT 2: Recv/Dropped : 0/2082
EDGE (4 ,1) PORT 3: Recv/Dropped : 0/2331
EDGE (4 ,1) PORT 4: Recv/Dropped : 0/2228
EDGE (4 ,1) PORT 5: Recv/Dropped : 0/2260
EDGE (4 ,1) PORT 6: Recv/Dropped : 0/2235
EDGE (4 ,1) PORT 7: Recv/Dropped : 0/2196
EDGE (4 ,2) PORT 0: Recv/Dropped : 0/3076
EDGE (4 ,2) PORT 1: Recv/Dropped : 0/1887
EDGE (4 ,2) PORT 2: Recv/Dropped : 0/2635
EDGE (4 ,2) PORT 3: Recv/Dropped : 0/1621
EDGE (4 ,2) PORT 4: Recv/Dropped : 0/2338
EDGE (4 ,2) PORT 5: Recv/Dropped : 0/2416
EDGE (4 ,2) PORT 6: Recv/Dropped : 0/2274
EDGE (4 ,2) PORT 7: Recv/Dropped : 0/2376
EDGE (4 ,3) PORT 0: Recv/Dropped : 0/2742
EDGE (4 ,3) PORT 1: Recv/Dropped : 0/2992
EDGE (4 ,3) PORT 2: Recv/Dropped : 0/3456
EDGE (4 ,3) PORT 3: Recv/Dropped : 0/3430
EDGE (4 ,3) PORT 4: Recv/Dropped : 0/2769
EDGE (4 ,3) PORT 5: Recv/Dropped : 0/2675
EDGE (4 ,3) PORT 6: Recv/Dropped : 0/2788
EDGE (4 ,3) PORT 7: Recv/Dropped : 0/2722
EDGE (5 ,0) PORT 0: Recv/Dropped : 0/1476
EDGE (5 ,0) PORT 1: Recv/Dropped : 0/3698
EDGE (5 ,0) PORT 2: Recv/Dropped : 0/2834
EDGE (5 ,0) PORT 3: Recv/Dropped : 0/3852
EDGE (5 ,0) PORT 4: Recv/Dropped : 0/2746
EDGE (5 ,0) PORT 5: Recv/Dropped : 0/2661
EDGE (5 ,0) PORT 6: Recv/Dropped : 0/2714
EDGE (5 ,0) PORT 7: Recv/Dropped : 0/2641
EDGE (5 ,1) PORT 0: Recv/Dropped : 0/2732
EDGE (5 ,1) PORT 1: Recv/Dropped : 0/3618
EDGE (5 ,1) PORT 2: Recv/Dropped : 0/2615
EDGE (5 ,1) PORT 3: Recv/Dropped : 0/3664
EDGE (5 ,1) PORT 4: Recv/Dropped : 0/2253
EDGE (5 ,1) PORT 5: Recv/Dropped : 0/2245
EDGE (5 ,1) PORT 6: Recv/Dropped : 0/2280
EDGE (5 ,1) PORT 7: Recv/Dropped : 0/2131
EDGE (5 ,2) PORT 0: Recv/Dropped : 0/2955
EDGE (5 ,2) PORT 1: Recv/Dropped : 0/2659
EDGE (5 ,2) PORT 2: Recv/Dropped : 0/2622
EDGE (5 ,2) PORT 3: Recv/Dropped : 0/1927
EDGE (5 ,2) PORT 4: Recv/Dropped : 0/1929
EDGE (5 ,2) PORT 5: Recv/Dropped : 0/1764
EDGE (5 ,2) PORT 6: Recv/Dropped : 0/1846
EDGE (5 ,2) PORT 7: Recv/Dropped : 0/1869
EDGE (5 ,3) PORT 0: Recv/Dropped : 0/3349
EDGE (5 ,3) PORT 1: Recv/Dropped : 0/1764
EDGE (5 ,3) PORT 2: Recv/Dropped : 0/3031
EDGE (5 ,3) PORT 3: Recv/Dropped : 0/2277
EDGE (5 ,3) PORT 4: Recv/Dropped : 0/2060
EDGE (5 ,3) PORT 5: Recv/Dropped : 0/1986
EDGE (5 ,3) PORT 6: Recv/Dropped : 0/2108
EDGE (5 ,3) PORT 7: Recv/Dropped : 0/2081
EDGE (6 ,0) PORT 0: Recv/Dropped : 0/2001
EDGE (6 ,0) PORT 1: Recv/Dropped : 0/2912
EDGE (6 ,0) PORT 2: Recv/Dropped : 0/3129
EDGE (6 ,0) PORT 3: Recv/Dropped : 0/2157
EDGE (6 ,0) PORT 4: Recv/Dropped : 0/2054
EDGE (6 ,0) PORT 5: Recv/Dropped : 0/2110
EDGE (6 ,0) PORT 6: Recv/Dropped : 0/2065
EDGE (6 ,0) PORT 7: Recv/Dropped : 0/2128
EDGE (6 ,1) PORT 0: Recv/Dropped : 0/3576
EDGE (6 ,1) PORT 1: Recv/Dropped : 0/2892
EDGE (6 ,1) PORT 2: Recv/Dropped : 0/2630
EDGE (6 ,1) PORT 3: Recv/Dropped : 0/3071
EDGE (6 ,1) PORT 4: Recv/Dropped : 0/1983
EDGE (6 ,1) PORT 5: Recv/Dropped : 0/1906
EDGE (6 ,1) PORT 6: Recv/Dropped : 0/1951
EDGE (6 ,1) PORT 7: Recv/Dropped : 0/1924
EDGE (6 ,2) PORT 0: Recv/Dropped : 0/5151
EDGE (6 ,2) PORT 1: Recv/Dropped : 0/3148
EDGE (6 ,2) PORT 2: Recv/Dropped : 0/2028
EDGE (6 ,2) PORT 3: Recv/Dropped : 0/2201
EDGE (6 ,2) PORT 4: Recv/Dropped : 0/2717
EDGE (6 ,2) PORT 5: Recv/Dropped : 0/2758
EDGE (6 ,2) PORT 6: Recv/Dropped : 0/2796
EDGE (6 ,2) PORT 7: Recv/Dropped : 0/2740
EDGE (6 ,3) PORT 0: Recv/Dropped : 0/2946
EDGE (6 ,3) PORT 1: Recv/Dropped : 0/2373
EDGE (6 ,3) PORT 2: Recv/Dropped : 0/2919
EDGE (6 ,3) PORT 3: Recv/Dropped : 0/2473
EDGE (6 ,3) PORT 4: Recv/Dropped : 0/2276
EDGE (6 ,3) PORT 5: Recv/Dropped : 0/2269
EDGE (6 ,3) PORT 6: Recv/Dropped : 0/2283
EDGE (6 ,3) PORT 7: Recv/Dropped : 0/2304
EDGE (7 ,0) PORT 0: Recv/Dropped : 0/2968
EDGE (7 ,0) PORT 1: Recv/Dropped : 0/2149
EDGE (7 ,0) PORT 2: Recv/Dropped : 0/2616
EDGE (7 ,0) PORT 3: Recv/Dropped : 0/2129
EDGE (7 ,0) PORT 4: Recv/Dropped : 0/2237
EDGE (7 ,0) PORT 5: Recv/Dropped : 0/2265
EDGE (7 ,0) PORT 6: Recv/Dropped : 0/2320
EDGE (7 ,0) PORT 7: Recv/Dropped : 0/2224
EDGE (7 ,1) PORT 0: Recv/Dropped : 0/3316
EDGE (7 ,1) PORT 1: Recv/Dropped : 0/2421
EDGE (7 ,1) PORT 2: Recv/Dropped : 0/3063
EDGE (7 ,1) PORT 3: Recv/Dropped : 0/2221
EDGE (7 ,1) PORT 4: Recv/Dropped : 0/1952
EDGE (7 ,1) PORT 5: Recv/Dropped : 0/1960
EDGE (7 ,1) PORT 6: Recv/Dropped : 0/1957
EDGE (7 ,1) PORT 7: Recv/Dropped : 0/2014
EDGE (7 ,2) PORT 0: Recv/Dropped : 0/1698
EDGE (7 ,2) PORT 1: Recv/Dropped : 0/1434
EDGE (7 ,2) PORT 2: Recv/Dropped : 0/1801
EDGE (7 ,2) PORT 3: Recv/Dropped : 0/1380
EDGE (7 ,2) PORT 4: Recv/Dropped : 0/1652
EDGE (7 ,2) PORT 5: Recv/Dropped : 0/1697
EDGE (7 ,2) PORT 6: Recv/Dropped : 0/1664
EDGE (7 ,2) PORT 7: Recv/Dropped : 0/1627
EDGE (7 ,3) PORT 0: Recv/Dropped : 0/2492
EDGE (7 ,3) PORT 1: Recv/Dropped : 0/3076
EDGE (7 ,3) PORT 2: Recv/Dropped : 0/2004
EDGE (7 ,3) PORT 3: Recv/Dropped : 0/1563
EDGE (7 ,3) PORT 4: Recv/Dropped : 0/1788
EDGE (7 ,3) PORT 5: Recv/Dropped : 0/1774
EDGE (7 ,3) PORT 6: Recv/Dropped : 0/1755
EDGE (7 ,3) PORT 7: Recv/Dropped : 0/1738
 -- AGG QUEUE STATISTICS --
AGG (0 ,0) PORT 0: Recv/Dropped : 0/2725
AGG (0 ,0) PORT 1: Recv/Dropped : 0/2746
AGG (0 ,0) PORT 2: Recv/Dropped : 0/2659
AGG (0 ,0) PORT 3: Recv/Dropped : 0/2720
AGG (0 ,0) PORT 4: Recv/Dropped : 0/1643
AGG (0 ,0) PORT 5: Recv/Dropped : 0/1518
AGG (0 ,0) PORT 6: Recv/Dropped : 0/1564
AGG (0 ,0) PORT 7: Recv/Dropped : 0/1622
AGG (0 ,1) PORT 0: Recv/Dropped : 0/3452
AGG (0 ,1) PORT 1: Recv/Dropped : 0/3517
AGG (0 ,1) PORT 2: Recv/Dropped : 0/3507
AGG (0 ,1) PORT 3: Recv/Dropped : 0/3428
AGG (0 ,1) PORT 4: Recv/Dropped : 0/1697
AGG (0 ,1) PORT 5: Recv/Dropped : 0/1639
AGG (0 ,1) PORT 6: Recv/Dropped : 0/1631
AGG (0 ,1) PORT 7: Recv/Dropped : 0/1652
AGG (0 ,2) PORT 0: Recv/Dropped : 0/2828
AGG (0 ,2) PORT 1: Recv/Dropped : 0/2804
AGG (0 ,2) PORT 2: Recv/Dropped : 0/2792
AGG (0 ,2) PORT 3: Recv/Dropped : 0/2808
AGG (0 ,2) PORT 4: Recv/Dropped : 0/1670
