QUEUE STATISTICS FOR EXPERIMENT 9277
---------------------------
 -- EDGE QUEUE STATISTICS --
EDGE (0 ,0) PORT 0: Recv/Dropped : 0/5050
EDGE (0 ,0) PORT 1: Recv/Dropped : 0/2423
EDGE (0 ,0) PORT 2: Recv/Dropped : 0/1574
EDGE (0 ,0) PORT 3: Recv/Dropped : 0/2533
EDGE (0 ,0) PORT 4: Recv/Dropped : 0/2598
EDGE (0 ,0) PORT 5: Recv/Dropped : 0/2668
EDGE (0 ,0) PORT 6: Recv/Dropped : 0/2561
EDGE (0 ,0) PORT 7: Recv/Dropped : 0/2530
EDGE (0 ,1) PORT 0: Recv/Dropped : 0/4331
EDGE (0 ,1) PORT 1: Recv/Dropped : 0/5077
EDGE (0 ,1) PORT 2: Recv/Dropped : 0/3929
EDGE (0 ,1) PORT 3: Recv/Dropped : 0/3773
EDGE (0 ,1) PORT 4: Recv/Dropped : 0/3265
EDGE (0 ,1) PORT 5: Recv/Dropped : 0/3233
EDGE (0 ,1) PORT 6: Recv/Dropped : 0/3243
EDGE (0 ,1) PORT 7: Recv/Dropped : 0/3117
EDGE (0 ,2) PORT 0: Recv/Dropped : 0/5167
EDGE (0 ,2) PORT 1: Recv/Dropped : 0/2218
EDGE (0 ,2) PORT 2: Recv/Dropped : 0/3403
EDGE (0 ,2) PORT 3: Recv/Dropped : 0/4401
EDGE (0 ,2) PORT 4: Recv/Dropped : 0/2667
EDGE (0 ,2) PORT 5: Recv/Dropped : 0/2820
EDGE (0 ,2) PORT 6: Recv/Dropped : 0/2733
EDGE (0 ,2) PORT 7: Recv/Dropped : 0/2705
EDGE (0 ,3) PORT 0: Recv/Dropped : 0/2484
EDGE (0 ,3) PORT 1: Recv/Dropped : 0/2198
EDGE (0 ,3) PORT 2: Recv/Dropped : 0/3680
EDGE (0 ,3) PORT 3: Recv/Dropped : 0/2934
EDGE (0 ,3) PORT 4: Recv/Dropped : 0/2669
EDGE (0 ,3) PORT 5: Recv/Dropped : 0/2686
EDGE (0 ,3) PORT 6: Recv/Dropped : 0/2703
EDGE (0 ,3) PORT 7: Recv/Dropped : 0/2668
EDGE (1 ,0) PORT 0: Recv/Dropped : 0/1380
EDGE (1 ,0) PORT 1: Recv/Dropped : 0/3579
EDGE (1 ,0) PORT 2: Recv/Dropped : 0/2442
EDGE (1 ,0) PORT 3: Recv/Dropped : 0/2729
EDGE (1 ,0) PORT 4: Recv/Dropped : 0/1996
EDGE (1 ,0) PORT 5: Recv/Dropped : 0/2000
EDGE (1 ,0) PORT 6: Recv/Dropped : 0/1988
EDGE (1 ,0) PORT 7: Recv/Dropped : 0/2012
EDGE (1 ,1) PORT 0: Recv/Dropped : 0/2547
EDGE (1 ,1) PORT 1: Recv/Dropped : 0/1396
EDGE (1 ,1) PORT 2: Recv/Dropped : 0/2944
