QUEUE STATISTICS FOR EXPERIMENT 9283
---------------------------
 -- EDGE QUEUE STATISTICS --
EDGE (0 ,0) PORT 0: Recv/Dropped : 0/5035
EDGE (0 ,0) PORT 1: Recv/Dropped : 0/2419
EDGE (0 ,0) PORT 2: Recv/Dropped : 0/1569
EDGE (0 ,0) PORT 3: Recv/Dropped : 0/2511
EDGE (0 ,0) PORT 4: Recv/Dropped : 0/2591
EDGE (0 ,0) PORT 5: Recv/Dropped : 0/2663
EDGE (0 ,0) PORT 6: Recv/Dropped : 0/2555
EDGE (0 ,0) PORT 7: Recv/Dropped : 0/2521
EDGE (0 ,1) PORT 0: Recv/Dropped : 0/4323
EDGE (0 ,1) PORT 1: Recv/Dropped : 0/5094
EDGE (0 ,1) PORT 2: Recv/Dropped : 0/3884
EDGE (0 ,1) PORT 3: Recv/Dropped : 0/3759
EDGE (0 ,1) PORT 4: Recv/Dropped : 0/3246
EDGE (0 ,1) PORT 5: Recv/Dropped : 0/3209
EDGE (0 ,1) PORT 6: Recv/Dropped : 0/3230
EDGE (0 ,1) PORT 7: Recv/Dropped : 0/3102
EDGE (0 ,2) PORT 0: Recv/Dropped : 0/5176
EDGE (0 ,2) PORT 1: Recv/Dropped : 0/2171
EDGE (0 ,2) PORT 2: Recv/Dropped : 0/3405
EDGE (0 ,2) PORT 3: Recv/Dropped : 0/4402
EDGE (0 ,2) PORT 4: Recv/Dropped : 0/2681
EDGE (0 ,2) PORT 5: Recv/Dropped : 0/2829
EDGE (0 ,2) PORT 6: Recv/Dropped : 0/2744
EDGE (0 ,2) PORT 7: Recv/Dropped : 0/2717
EDGE (0 ,3) PORT 0: Recv/Dropped : 0/2471
EDGE (0 ,3) PORT 1: Recv/Dropped : 0/2237
EDGE (0 ,3) PORT 2: Recv/Dropped : 0/3639
EDGE (0 ,3) PORT 3: Recv/Dropped : 0/2876
EDGE (0 ,3) PORT 4: Recv/Dropped : 0/2660
EDGE (0 ,3) PORT 5: Recv/Dropped : 0/2678
EDGE (0 ,3) PORT 6: Recv/Dropped : 0/2694
EDGE (0 ,3) PORT 7: Recv/Dropped : 0/2660
EDGE (1 ,0) PORT 0: Recv/Dropped : 0/1366
EDGE (1 ,0) PORT 1: Recv/Dropped : 0/3546
EDGE (1 ,0) PORT 2: Recv/Dropped : 0/2420
EDGE (1 ,0) PORT 3: Recv/Dropped : 0/2736
EDGE (1 ,0) PORT 4: Recv/Dropped : 0/1992
EDGE (1 ,0) PORT 5: Recv/Dropped : 0/1999
EDGE (1 ,0) PORT 6: Recv/Dropped : 0/1986
EDGE (1 ,0) PORT 7: Recv/Dropped : 0/2010
EDGE (1 ,1) PORT 0: Recv/Dropped : 0/2572
EDGE (1 ,1) PORT 1: Recv/Dropped : 0/1340
EDGE (1 ,1) PORT 2: Recv/Dropped : 0/2889
EDGE (1 ,1) PORT 3: Recv/Dropped : 0/2001
EDGE (1 ,1) PORT 4: Recv/Dropped : 0/1866
EDGE (1 ,1) PORT 5: Recv/Dropped : 0/1996
EDGE (1 ,1) PORT 6: Recv/Dropped : 0/1797
EDGE (1 ,1) PORT 7: Recv/Dropped : 0/1887
EDGE (1 ,2) PORT 0: Recv/Dropped : 0/2690
EDGE (1 ,2) PORT 1: Recv/Dropped : 0/3516
EDGE (1 ,2) PORT 2: Recv/Dropped : 0/2576
EDGE (1 ,2) PORT 3: Recv/Dropped : 0/1875
EDGE (1 ,2) PORT 4: Recv/Dropped : 0/2443
