QUEUE STATISTICS FOR EXPERIMENT 674
---------------------------
 -- EDGE QUEUE STATISTICS --
EDGE (0 ,0) PORT 0: Recv/Dropped : 0/1243
EDGE (0 ,0) PORT 1: Recv/Dropped : 0/647
EDGE (0 ,0) PORT 2: Recv/Dropped : 0/1117
EDGE (0 ,0) PORT 3: Recv/Dropped : 0/1439
EDGE (0 ,0) PORT 4: Recv/Dropped : 0/852
EDGE (0 ,0) PORT 5: Recv/Dropped : 0/1092
EDGE (0 ,0) PORT 6: Recv/Dropped : 0/975
EDGE (0 ,0) PORT 7: Recv/Dropped : 0/997
EDGE (0 ,1) PORT 0: Recv/Dropped : 0/1102
EDGE (0 ,1) PORT 1: Recv/Dropped : 0/879
EDGE (0 ,1) PORT 2: Recv/Dropped : 0/1304
EDGE (0 ,1) PORT 3: Recv/Dropped : 0/1588
EDGE (0 ,1) PORT 4: Recv/Dropped : 0/695
EDGE (0 ,1) PORT 5: Recv/Dropped : 0/843
EDGE (0 ,1) PORT 6: Recv/Dropped : 0/547
EDGE (0 ,1) PORT 7: Recv/Dropped : 0/1060
EDGE (0 ,2) PORT 0: Recv/Dropped : 0/590
EDGE (0 ,2) PORT 1: Recv/Dropped : 0/569
EDGE (0 ,2) PORT 2: Recv/Dropped : 0/8656
EDGE (0 ,2) PORT 3: Recv/Dropped : 0/1240
EDGE (0 ,2) PORT 4: Recv/Dropped : 0/4157
EDGE (0 ,2) PORT 5: Recv/Dropped : 0/711
EDGE (0 ,2) PORT 6: Recv/Dropped : 0/850
EDGE (0 ,2) PORT 7: Recv/Dropped : 0/1868
EDGE (0 ,3) PORT 0: Recv/Dropped : 0/11593
EDGE (0 ,3) PORT 1: Recv/Dropped : 0/7995
EDGE (0 ,3) PORT 2: Recv/Dropped : 0/8947
EDGE (0 ,3) PORT 3: Recv/Dropped : 0/1483
EDGE (0 ,3) PORT 4: Recv/Dropped : 0/1086
EDGE (0 ,3) PORT 5: Recv/Dropped : 0/10564
EDGE (0 ,3) PORT 6: Recv/Dropped : 0/2623
EDGE (0 ,3) PORT 7: Recv/Dropped : 0/3332
EDGE (1 ,0) PORT 0: Recv/Dropped : 0/787
EDGE (1 ,0) PORT 1: Recv/Dropped : 0/714
EDGE (1 ,0) PORT 2: Recv/Dropped : 0/1998
EDGE (1 ,0) PORT 3: Recv/Dropped : 0/1173
EDGE (1 ,0) PORT 4: Recv/Dropped : 0/737
EDGE (1 ,0) PORT 5: Recv/Dropped : 0/761
EDGE (1 ,0) PORT 6: Recv/Dropped : 0/1033
EDGE (1 ,0) PORT 7: Recv/Dropped : 0/769
EDGE (1 ,1) PORT 0: Recv/Dropped : 0/9015
EDGE (1 ,1) PORT 1: Recv/Dropped : 0/1136
EDGE (1 ,1) PORT 2: Recv/Dropped : 0/2077
EDGE (1 ,1) PORT 3: Recv/Dropped : 0/675
EDGE (1 ,1) PORT 4: Recv/Dropped : 0/5878
EDGE (1 ,1) PORT 5: Recv/Dropped : 0/851
EDGE (1 ,1) PORT 6: Recv/Dropped : 0/1073
EDGE (1 ,1) PORT 7: Recv/Dropped : 0/508
EDGE (1 ,2) PORT 0: Recv/Dropped : 0/958
EDGE (1 ,2) PORT 1: Recv/Dropped : 0/853
EDGE (1 ,2) PORT 2: Recv/Dropped : 0/1458
EDGE (1 ,2) PORT 3: Recv/Dropped : 0/1112
EDGE (1 ,2) PORT 4: Recv/Dropped : 0/1390
EDGE (1 ,2) PORT 5: Recv/Dropped : 0/1315
EDGE (1 ,2) PORT 6: Recv/Dropped : 0/1535
EDGE (1 ,2) PORT 7: Recv/Dropped : 0/504
EDGE (1 ,3) PORT 0: Recv/Dropped : 0/945
EDGE (1 ,3) PORT 1: Recv/Dropped : 0/6116
EDGE (1 ,3) PORT 2: Recv/Dropped : 0/7656
EDGE (1 ,3) PORT 3: Recv/Dropped : 0/1300
EDGE (1 ,3) PORT 4: Recv/Dropped : 0/515
EDGE (1 ,3) PORT 5: Recv/Dropped : 0/1378
EDGE (1 ,3) PORT 6: Recv/Dropped : 0/7537
EDGE (1 ,3) PORT 7: Recv/Dropped : 0/422
EDGE (2 ,0) PORT 0: Recv/Dropped : 0/1244
EDGE (2 ,0) PORT 1: Recv/Dropped : 0/7742
EDGE (2 ,0) PORT 2: Recv/Dropped : 0/8049
EDGE (2 ,0) PORT 3: Recv/Dropped : 0/3593
EDGE (2 ,0) PORT 4: Recv/Dropped : 0/1139
EDGE (2 ,0) PORT 5: Recv/Dropped : 0/7873
EDGE (2 ,0) PORT 6: Recv/Dropped : 0/3998
EDGE (2 ,0) PORT 7: Recv/Dropped : 0/9655
EDGE (2 ,1) PORT 0: Recv/Dropped : 0/2945
EDGE (2 ,1) PORT 1: Recv/Dropped : 0/945
EDGE (2 ,1) PORT 2: Recv/Dropped : 0/2328
EDGE (2 ,1) PORT 3: Recv/Dropped : 0/4328
EDGE (2 ,1) PORT 4: Recv/Dropped : 0/760
EDGE (2 ,1) PORT 5: Recv/Dropped : 0/9629
EDGE (2 ,1) PORT 6: Recv/Dropped : 0/793
EDGE (2 ,1) PORT 7: Recv/Dropped : 0/860
EDGE (2 ,2) PORT 0: Recv/Dropped : 0/1045
EDGE (2 ,2) PORT 1: Recv/Dropped : 0/4606
EDGE (2 ,2) PORT 2: Recv/Dropped : 0/1079
EDGE (2 ,2) PORT 3: Recv/Dropped : 0/2991
EDGE (2 ,2) PORT 4: Recv/Dropped : 0/787
EDGE (2 ,2) PORT 5: Recv/Dropped : 0/898
EDGE (2 ,2) PORT 6: Recv/Dropped : 0/982
EDGE (2 ,2) PORT 7: Recv/Dropped : 0/10301
EDGE (2 ,3) PORT 0: Recv/Dropped : 0/1461
EDGE (2 ,3) PORT 1: Recv/Dropped : 0/4644
EDGE (2 ,3) PORT 2: Recv/Dropped : 0/4564
EDGE (2 ,3) PORT 3: Recv/Dropped : 0/7937
EDGE (2 ,3) PORT 4: Recv/Dropped : 0/7586
