QUEUE STATISTICS FOR EXPERIMENT 9252
---------------------------
 -- EDGE QUEUE STATISTICS --
EDGE (0 ,0) PORT 0: Recv/Dropped : 0/5044
EDGE (0 ,0) PORT 1: Recv/Dropped : 0/2428
EDGE (0 ,0) PORT 2: Recv/Dropped : 0/1577
EDGE (0 ,0) PORT 3: Recv/Dropped : 0/2522
EDGE (0 ,0) PORT 4: Recv/Dropped : 0/2603
EDGE (0 ,0) PORT 5: Recv/Dropped : 0/2675
EDGE (0 ,0) PORT 6: Recv/Dropped : 0/2566
EDGE (0 ,0) PORT 7: Recv/Dropped : 0/2539
EDGE (0 ,1) PORT 0: Recv/Dropped : 0/4312
EDGE (0 ,1) PORT 1: Recv/Dropped : 0/5107
EDGE (0 ,1) PORT 2: Recv/Dropped : 0/3921
EDGE (0 ,1) PORT 3: Recv/Dropped : 0/3727
EDGE (0 ,1) PORT 4: Recv/Dropped : 0/3274
EDGE (0 ,1) PORT 5: Recv/Dropped : 0/3247
EDGE (0 ,1) PORT 6: Recv/Dropped : 0/3261
EDGE (0 ,1) PORT 7: Recv/Dropped : 0/3128
EDGE (0 ,2) PORT 0: Recv/Dropped : 0/5156
EDGE (0 ,2) PORT 1: Recv/Dropped : 0/2179
EDGE (0 ,2) PORT 2: Recv/Dropped : 0/3416
EDGE (0 ,2) PORT 3: Recv/Dropped : 0/4388
EDGE (0 ,2) PORT 4: Recv/Dropped : 0/2679
EDGE (0 ,2) PORT 5: Recv/Dropped : 0/2825
EDGE (0 ,2) PORT 6: Recv/Dropped : 0/2742
EDGE (0 ,2) PORT 7: Recv/Dropped : 0/2712
EDGE (0 ,3) PORT 0: Recv/Dropped : 0/2465
EDGE (0 ,3) PORT 1: Recv/Dropped : 0/2223
EDGE (0 ,3) PORT 2: Recv/Dropped : 0/3653
EDGE (0 ,3) PORT 3: Recv/Dropped : 0/2884
EDGE (0 ,3) PORT 4: Recv/Dropped : 0/2665
EDGE (0 ,3) PORT 5: Recv/Dropped : 0/2680
EDGE (0 ,3) PORT 6: Recv/Dropped : 0/2700
EDGE (0 ,3) PORT 7: Recv/Dropped : 0/2663
EDGE (1 ,0) PORT 0: Recv/Dropped : 0/1373
EDGE (1 ,0) PORT 1: Recv/Dropped : 0/3551
EDGE (1 ,0) PORT 2: Recv/Dropped : 0/2427
EDGE (1 ,0) PORT 3: Recv/Dropped : 0/2756
EDGE (1 ,0) PORT 4: Recv/Dropped : 0/2007
EDGE (1 ,0) PORT 5: Recv/Dropped : 0/2015
EDGE (1 ,0) PORT 6: Recv/Dropped : 0/1998
EDGE (1 ,0) PORT 7: Recv/Dropped : 0/2027
EDGE (1 ,1) PORT 0: Recv/Dropped : 0/2541
EDGE (1 ,1) PORT 1: Recv/Dropped : 0/1351
EDGE (1 ,1) PORT 2: Recv/Dropped : 0/2900
EDGE (1 ,1) PORT 3: Recv/Dropped : 0/2006
EDGE (1 ,1) PORT 4: Recv/Dropped : 0/1867
EDGE (1 ,1) PORT 5: Recv/Dropped : 0/1997
EDGE (1 ,1) PORT 6: Recv/Dropped : 0/1799
EDGE (1 ,1) PORT 7: Recv/Dropped : 0/1889
EDGE (1 ,2) PORT 0: Recv/Dropped : 0/2766
EDGE (1 ,2) PORT 1: Recv/Dropped : 0/3530
EDGE (1 ,2) PORT 2: Recv/Dropped : 0/2624
EDGE (1 ,2) PORT 3: Recv/Dropped : 0/1881
EDGE (1 ,2) PORT 4: Recv/Dropped : 0/2474
EDGE (1 ,2) PORT 5: Recv/Dropped : 0/2423
EDGE (1 ,2) PORT 6: Recv/Dropped : 0/2477
EDGE (1 ,2) PORT 7: Recv/Dropped : 0/2522
EDGE (1 ,3) PORT 0: Recv/Dropped : 0/2906
EDGE (1 ,3) PORT 1: Recv/Dropped : 0/2404
EDGE (1 ,3) PORT 2: Recv/Dropped : 0/2556
EDGE (1 ,3) PORT 3: Recv/Dropped : 0/3906
EDGE (1 ,3) PORT 4: Recv/Dropped : 0/2403
EDGE (1 ,3) PORT 5: Recv/Dropped : 0/2388
EDGE (1 ,3) PORT 6: Recv/Dropped : 0/2343
EDGE (1 ,3) PORT 7: Recv/Dropped : 0/2437
EDGE (2 ,0) PORT 0: Recv/Dropped : 0/2080
EDGE (2 ,0) PORT 1: Recv/Dropped : 0/2759
EDGE (2 ,0) PORT 2: Recv/Dropped : 0/2246
EDGE (2 ,0) PORT 3: Recv/Dropped : 0/2097
EDGE (2 ,0) PORT 4: Recv/Dropped : 0/1785
EDGE (2 ,0) PORT 5: Recv/Dropped : 0/1749
EDGE (2 ,0) PORT 6: Recv/Dropped : 0/1864
EDGE (2 ,0) PORT 7: Recv/Dropped : 0/1800
EDGE (2 ,1) PORT 0: Recv/Dropped : 0/2078
EDGE (2 ,1) PORT 1: Recv/Dropped : 0/2501
EDGE (2 ,1) PORT 2: Recv/Dropped : 0/1681
EDGE (2 ,1) PORT 3: Recv/Dropped : 0/3294
EDGE (2 ,1) PORT 4: Recv/Dropped : 0/2329
EDGE (2 ,1) PORT 5: Recv/Dropped : 0/2269
EDGE (2 ,1) PORT 6: Recv/Dropped : 0/2307
EDGE (2 ,1) PORT 7: Recv/Dropped : 0/2253
EDGE (2 ,2) PORT 0: Recv/Dropped : 0/2837
EDGE (2 ,2) PORT 1: Recv/Dropped : 0/3513
EDGE (2 ,2) PORT 2: Recv/Dropped : 0/2143
EDGE (2 ,2) PORT 3: Recv/Dropped : 0/2332
EDGE (2 ,2) PORT 4: Recv/Dropped : 0/2141
EDGE (2 ,2) PORT 5: Recv/Dropped : 0/2253
EDGE (2 ,2) PORT 6: Recv/Dropped : 0/2131
EDGE (2 ,2) PORT 7: Recv/Dropped : 0/2160
EDGE (2 ,3) PORT 0: Recv/Dropped : 0/2296
EDGE (2 ,3) PORT 1: Recv/Dropped : 0/4970
EDGE (2 ,3) PORT 2: Recv/Dropped : 0/2709
EDGE (2 ,3) PORT 3: Recv/Dropped : 0/2837
EDGE (2 ,3) PORT 4: Recv/Dropped : 0/2176
EDGE (2 ,3) PORT 5: Recv/Dropped : 0/2166
EDGE (2 ,3) PORT 6: Recv/Dropped : 0/2171
EDGE (2 ,3) PORT 7: Recv/Dropped : 0/2108
EDGE (3 ,0) PORT 0: Recv/Dropped : 0/2288
EDGE (3 ,0) PORT 1: Recv/Dropped : 0/2744
EDGE (3 ,0) PORT 2: Recv/Dropped : 0/1785
EDGE (3 ,0) PORT 3: Recv/Dropped : 0/3653
EDGE (3 ,0) PORT 4: Recv/Dropped : 0/2244
EDGE (3 ,0) PORT 5: Recv/Dropped : 0/2211
EDGE (3 ,0) PORT 6: Recv/Dropped : 0/2292
EDGE (3 ,0) PORT 7: Recv/Dropped : 0/2168
EDGE (3 ,1) PORT 0: Recv/Dropped : 0/1847
EDGE (3 ,1) PORT 1: Recv/Dropped : 0/3072
EDGE (3 ,1) PORT 2: Recv/Dropped : 0/2022
EDGE (3 ,1) PORT 3: Recv/Dropped : 0/2491
EDGE (3 ,1) PORT 4: Recv/Dropped : 0/1558
EDGE (3 ,1) PORT 5: Recv/Dropped : 0/1512
