QUEUE STATISTICS FOR EXPERIMENT 3204
---------------------------
 -- EDGE QUEUE STATISTICS --
EDGE (0 ,0) PORT 0: Recv/Dropped : 537/8856
EDGE (0 ,0) PORT 1: Recv/Dropped : 0/79
EDGE (0 ,0) PORT 2: Recv/Dropped : 0/74
EDGE (0 ,0) PORT 3: Recv/Dropped : 0/63
EDGE (0 ,0) PORT 4: Recv/Dropped : 0/1739
EDGE (0 ,0) PORT 5: Recv/Dropped : 0/1719
EDGE (0 ,0) PORT 6: Recv/Dropped : 0/1423
EDGE (0 ,0) PORT 7: Recv/Dropped : 0/1587
EDGE (0 ,1) PORT 0: Recv/Dropped : 0/86
EDGE (0 ,1) PORT 1: Recv/Dropped : 0/66
EDGE (0 ,1) PORT 2: Recv/Dropped : 0/70
EDGE (0 ,1) PORT 3: Recv/Dropped : 0/64
EDGE (0 ,1) PORT 4: Recv/Dropped : 0/211
EDGE (0 ,1) PORT 5: Recv/Dropped : 0/99
EDGE (0 ,1) PORT 6: Recv/Dropped : 0/99
EDGE (0 ,1) PORT 7: Recv/Dropped : 0/0
EDGE (0 ,2) PORT 0: Recv/Dropped : 0/70
EDGE (0 ,2) PORT 1: Recv/Dropped : 0/64
EDGE (0 ,2) PORT 2: Recv/Dropped : 0/64
EDGE (0 ,2) PORT 3: Recv/Dropped : 0/64
EDGE (0 ,2) PORT 4: Recv/Dropped : 0/196
EDGE (0 ,2) PORT 5: Recv/Dropped : 0/202
EDGE (0 ,2) PORT 6: Recv/Dropped : 0/0
EDGE (0 ,2) PORT 7: Recv/Dropped : 0/0
EDGE (0 ,3) PORT 0: Recv/Dropped : 0/63
EDGE (0 ,3) PORT 1: Recv/Dropped : 0/65
EDGE (0 ,3) PORT 2: Recv/Dropped : 0/65
EDGE (0 ,3) PORT 3: Recv/Dropped : 0/63
EDGE (0 ,3) PORT 4: Recv/Dropped : 0/98
EDGE (0 ,3) PORT 5: Recv/Dropped : 0/197
EDGE (0 ,3) PORT 6: Recv/Dropped : 0/0
EDGE (0 ,3) PORT 7: Recv/Dropped : 0/98
EDGE (1 ,0) PORT 0: Recv/Dropped : 0/87
EDGE (1 ,0) PORT 1: Recv/Dropped : 0/66
EDGE (1 ,0) PORT 2: Recv/Dropped : 0/84
EDGE (1 ,0) PORT 3: Recv/Dropped : 0/63
EDGE (1 ,0) PORT 4: Recv/Dropped : 0/197
EDGE (1 ,0) PORT 5: Recv/Dropped : 0/0
EDGE (1 ,0) PORT 6: Recv/Dropped : 0/102
EDGE (1 ,0) PORT 7: Recv/Dropped : 0/98
EDGE (1 ,1) PORT 0: Recv/Dropped : 0/68
EDGE (1 ,1) PORT 1: Recv/Dropped : 0/75
EDGE (1 ,1) PORT 2: Recv/Dropped : 0/64
EDGE (1 ,1) PORT 3: Recv/Dropped : 0/65
EDGE (1 ,1) PORT 4: Recv/Dropped : 0/0
EDGE (1 ,1) PORT 5: Recv/Dropped : 0/301
EDGE (1 ,1) PORT 6: Recv/Dropped : 0/99
EDGE (1 ,1) PORT 7: Recv/Dropped : 0/0
EDGE (1 ,2) PORT 0: Recv/Dropped : 0/65
EDGE (1 ,2) PORT 1: Recv/Dropped : 0/74
EDGE (1 ,2) PORT 2: Recv/Dropped : 0/63
EDGE (1 ,2) PORT 3: Recv/Dropped : 0/2
EDGE (1 ,2) PORT 4: Recv/Dropped : 0/0
EDGE (1 ,2) PORT 5: Recv/Dropped : 0/4
EDGE (1 ,2) PORT 6: Recv/Dropped : 0/98
EDGE (1 ,2) PORT 7: Recv/Dropped : 0/199
EDGE (1 ,3) PORT 0: Recv/Dropped : 0/2
EDGE (1 ,3) PORT 1: Recv/Dropped : 0/75
EDGE (1 ,3) PORT 2: Recv/Dropped : 0/2
EDGE (1 ,3) PORT 3: Recv/Dropped : 0/2
EDGE (1 ,3) PORT 4: Recv/Dropped : 0/4
EDGE (1 ,3) PORT 5: Recv/Dropped : 0/104
EDGE (1 ,3) PORT 6: Recv/Dropped : 0/4
EDGE (1 ,3) PORT 7: Recv/Dropped : 0/0
EDGE (2 ,0) PORT 0: Recv/Dropped : 0/66
EDGE (2 ,0) PORT 1: Recv/Dropped : 0/63
EDGE (2 ,0) PORT 2: Recv/Dropped : 0/63
EDGE (2 ,0) PORT 3: Recv/Dropped : 0/73
EDGE (2 ,0) PORT 4: Recv/Dropped : 0/97
EDGE (2 ,0) PORT 5: Recv/Dropped : 0/96
EDGE (2 ,0) PORT 6: Recv/Dropped : 0/0
EDGE (2 ,0) PORT 7: Recv/Dropped : 0/196
EDGE (2 ,1) PORT 0: Recv/Dropped : 0/65
EDGE (2 ,1) PORT 1: Recv/Dropped : 0/75
EDGE (2 ,1) PORT 2: Recv/Dropped : 0/76
EDGE (2 ,1) PORT 3: Recv/Dropped : 0/64
EDGE (2 ,1) PORT 4: Recv/Dropped : 0/0
EDGE (2 ,1) PORT 5: Recv/Dropped : 0/0
EDGE (2 ,1) PORT 6: Recv/Dropped : 0/102
EDGE (2 ,1) PORT 7: Recv/Dropped : 0/298
EDGE (2 ,2) PORT 0: Recv/Dropped : 0/74
EDGE (2 ,2) PORT 1: Recv/Dropped : 0/64
EDGE (2 ,2) PORT 2: Recv/Dropped : 0/2
EDGE (2 ,2) PORT 3: Recv/Dropped : 0/4
EDGE (2 ,2) PORT 4: Recv/Dropped : 0/8
EDGE (2 ,2) PORT 5: Recv/Dropped : 0/0
EDGE (2 ,2) PORT 6: Recv/Dropped : 0/199
EDGE (2 ,2) PORT 7: Recv/Dropped : 0/0
EDGE (2 ,3) PORT 0: Recv/Dropped : 0/63
EDGE (2 ,3) PORT 1: Recv/Dropped : 0/75
EDGE (2 ,3) PORT 2: Recv/Dropped : 0/2
EDGE (2 ,3) PORT 3: Recv/Dropped : 0/3
EDGE (2 ,3) PORT 4: Recv/Dropped : 0/99
EDGE (2 ,3) PORT 5: Recv/Dropped : 0/4
EDGE (2 ,3) PORT 6: Recv/Dropped : 0/4
EDGE (2 ,3) PORT 7: Recv/Dropped : 0/100
EDGE (3 ,0) PORT 0: Recv/Dropped : 0/64
EDGE (3 ,0) PORT 1: Recv/Dropped : 0/73
EDGE (3 ,0) PORT 2: Recv/Dropped : 0/75
EDGE (3 ,0) PORT 3: Recv/Dropped : 0/63
EDGE (3 ,0) PORT 4: Recv/Dropped : 0/0
EDGE (3 ,0) PORT 5: Recv/Dropped : 0/98
EDGE (3 ,0) PORT 6: Recv/Dropped : 0/0
EDGE (3 ,0) PORT 7: Recv/Dropped : 0/301
EDGE (3 ,1) PORT 0: Recv/Dropped : 0/75
EDGE (3 ,1) PORT 1: Recv/Dropped : 0/2
EDGE (3 ,1) PORT 2: Recv/Dropped : 0/64
EDGE (3 ,1) PORT 3: Recv/Dropped : 0/2
EDGE (3 ,1) PORT 4: Recv/Dropped : 0/4
EDGE (3 ,1) PORT 5: Recv/Dropped : 0/0
EDGE (3 ,1) PORT 6: Recv/Dropped : 0/203
EDGE (3 ,1) PORT 7: Recv/Dropped : 0/0
EDGE (3 ,2) PORT 0: Recv/Dropped : 0/2
EDGE (3 ,2) PORT 1: Recv/Dropped : 0/80
EDGE (3 ,2) PORT 2: Recv/Dropped : 0/2
