QUEUE STATISTICS FOR EXPERIMENT 9295
---------------------------
 -- EDGE QUEUE STATISTICS --
EDGE (0 ,0) PORT 0: Recv/Dropped : 0/5048
EDGE (0 ,0) PORT 1: Recv/Dropped : 0/2386
EDGE (0 ,0) PORT 2: Recv/Dropped : 0/1544
EDGE (0 ,0) PORT 3: Recv/Dropped : 0/2522
EDGE (0 ,0) PORT 4: Recv/Dropped : 0/2614
EDGE (0 ,0) PORT 5: Recv/Dropped : 0/2692
EDGE (0 ,0) PORT 6: Recv/Dropped : 0/2581
EDGE (0 ,0) PORT 7: Recv/Dropped : 0/2554
EDGE (0 ,1) PORT 0: Recv/Dropped : 0/4324
EDGE (0 ,1) PORT 1: Recv/Dropped : 0/5087
EDGE (0 ,1) PORT 2: Recv/Dropped : 0/3903
EDGE (0 ,1) PORT 3: Recv/Dropped : 0/3742
EDGE (0 ,1) PORT 4: Recv/Dropped : 0/3309
EDGE (0 ,1) PORT 5: Recv/Dropped : 0/3267
EDGE (0 ,1) PORT 6: Recv/Dropped : 0/3295
EDGE (0 ,1) PORT 7: Recv/Dropped : 0/3163
EDGE (0 ,2) PORT 0: Recv/Dropped : 0/5197
EDGE (0 ,2) PORT 1: Recv/Dropped : 0/2179
EDGE (0 ,2) PORT 2: Recv/Dropped : 0/3381
EDGE (0 ,2) PORT 3: Recv/Dropped : 0/4442
EDGE (0 ,2) PORT 4: Recv/Dropped : 0/2678
EDGE (0 ,2) PORT 5: Recv/Dropped : 0/2825
EDGE (0 ,2) PORT 6: Recv/Dropped : 0/2742
EDGE (0 ,2) PORT 7: Recv/Dropped : 0/2712
EDGE (0 ,3) PORT 0: Recv/Dropped : 0/2475
EDGE (0 ,3) PORT 1: Recv/Dropped : 0/2331
EDGE (0 ,3) PORT 2: Recv/Dropped : 0/3649
EDGE (0 ,3) PORT 3: Recv/Dropped : 0/2971
EDGE (0 ,3) PORT 4: Recv/Dropped : 0/2663
EDGE (0 ,3) PORT 5: Recv/Dropped : 0/2679
EDGE (0 ,3) PORT 6: Recv/Dropped : 0/2700
EDGE (0 ,3) PORT 7: Recv/Dropped : 0/2662
EDGE (1 ,0) PORT 0: Recv/Dropped : 0/1356
EDGE (1 ,0) PORT 1: Recv/Dropped : 0/3566
EDGE (1 ,0) PORT 2: Recv/Dropped : 0/2392
EDGE (1 ,0) PORT 3: Recv/Dropped : 0/2665
EDGE (1 ,0) PORT 4: Recv/Dropped : 0/1977
EDGE (1 ,0) PORT 5: Recv/Dropped : 0/1983
EDGE (1 ,0) PORT 6: Recv/Dropped : 0/1974
EDGE (1 ,0) PORT 7: Recv/Dropped : 0/1997
EDGE (1 ,1) PORT 0: Recv/Dropped : 0/2517
EDGE (1 ,1) PORT 1: Recv/Dropped : 0/1381
EDGE (1 ,1) PORT 2: Recv/Dropped : 0/2933
EDGE (1 ,1) PORT 3: Recv/Dropped : 0/1978
EDGE (1 ,1) PORT 4: Recv/Dropped : 0/1859
EDGE (1 ,1) PORT 5: Recv/Dropped : 0/1986
EDGE (1 ,1) PORT 6: Recv/Dropped : 0/1793
EDGE (1 ,1) PORT 7: Recv/Dropped : 0/1882
EDGE (1 ,2) PORT 0: Recv/Dropped : 0/2681
EDGE (1 ,2) PORT 1: Recv/Dropped : 0/3524
EDGE (1 ,2) PORT 2: Recv/Dropped : 0/2631
EDGE (1 ,2) PORT 3: Recv/Dropped : 0/1854
EDGE (1 ,2) PORT 4: Recv/Dropped : 0/2445
EDGE (1 ,2) PORT 5: Recv/Dropped : 0/2400
EDGE (1 ,2) PORT 6: Recv/Dropped : 0/2456
EDGE (1 ,2) PORT 7: Recv/Dropped : 0/2489
EDGE (1 ,3) PORT 0: Recv/Dropped : 0/2917
EDGE (1 ,3) PORT 1: Recv/Dropped : 0/2357
EDGE (1 ,3) PORT 2: Recv/Dropped : 0/2547
EDGE (1 ,3) PORT 3: Recv/Dropped : 0/3906
EDGE (1 ,3) PORT 4: Recv/Dropped : 0/2423
EDGE (1 ,3) PORT 5: Recv/Dropped : 0/2403
EDGE (1 ,3) PORT 6: Recv/Dropped : 0/2362
EDGE (1 ,3) PORT 7: Recv/Dropped : 0/2456
EDGE (2 ,0) PORT 0: Recv/Dropped : 0/2064
EDGE (2 ,0) PORT 1: Recv/Dropped : 0/2713
EDGE (2 ,0) PORT 2: Recv/Dropped : 0/2259
EDGE (2 ,0) PORT 3: Recv/Dropped : 0/2108
EDGE (2 ,0) PORT 4: Recv/Dropped : 0/1771
EDGE (2 ,0) PORT 5: Recv/Dropped : 0/1736
EDGE (2 ,0) PORT 6: Recv/Dropped : 0/1848
EDGE (2 ,0) PORT 7: Recv/Dropped : 0/1790
EDGE (2 ,1) PORT 0: Recv/Dropped : 0/2018
EDGE (2 ,1) PORT 1: Recv/Dropped : 0/2486
EDGE (2 ,1) PORT 2: Recv/Dropped : 0/1631
EDGE (2 ,1) PORT 3: Recv/Dropped : 0/3382
EDGE (2 ,1) PORT 4: Recv/Dropped : 0/2287
EDGE (2 ,1) PORT 5: Recv/Dropped : 0/2239
EDGE (2 ,1) PORT 6: Recv/Dropped : 0/2253
EDGE (2 ,1) PORT 7: Recv/Dropped : 0/2232
EDGE (2 ,2) PORT 0: Recv/Dropped : 0/2842
EDGE (2 ,2) PORT 1: Recv/Dropped : 0/3555
EDGE (2 ,2) PORT 2: Recv/Dropped : 0/2141
EDGE (2 ,2) PORT 3: Recv/Dropped : 0/2288
EDGE (2 ,2) PORT 4: Recv/Dropped : 0/2119
EDGE (2 ,2) PORT 5: Recv/Dropped : 0/2222
EDGE (2 ,2) PORT 6: Recv/Dropped : 0/2105
EDGE (2 ,2) PORT 7: Recv/Dropped : 0/2145
EDGE (2 ,3) PORT 0: Recv/Dropped : 0/2292
EDGE (2 ,3) PORT 1: Recv/Dropped : 0/4953
EDGE (2 ,3) PORT 2: Recv/Dropped : 0/2805
EDGE (2 ,3) PORT 3: Recv/Dropped : 0/2812
EDGE (2 ,3) PORT 4: Recv/Dropped : 0/2193
EDGE (2 ,3) PORT 5: Recv/Dropped : 0/2175
EDGE (2 ,3) PORT 6: Recv/Dropped : 0/2180
EDGE (2 ,3) PORT 7: Recv/Dropped : 0/2125
EDGE (3 ,0) PORT 0: Recv/Dropped : 0/2270
EDGE (3 ,0) PORT 1: Recv/Dropped : 0/2714
EDGE (3 ,0) PORT 2: Recv/Dropped : 0/1768
EDGE (3 ,0) PORT 3: Recv/Dropped : 0/3719
EDGE (3 ,0) PORT 4: Recv/Dropped : 0/2233
EDGE (3 ,0) PORT 5: Recv/Dropped : 0/2208
EDGE (3 ,0) PORT 6: Recv/Dropped : 0/2289
EDGE (3 ,0) PORT 7: Recv/Dropped : 0/2163
EDGE (3 ,1) PORT 0: Recv/Dropped : 0/1826
EDGE (3 ,1) PORT 1: Recv/Dropped : 0/3048
EDGE (3 ,1) PORT 2: Recv/Dropped : 0/2091
EDGE (3 ,1) PORT 3: Recv/Dropped : 0/2496
EDGE (3 ,1) PORT 4: Recv/Dropped : 0/1556
EDGE (3 ,1) PORT 5: Recv/Dropped : 0/1508
EDGE (3 ,1) PORT 6: Recv/Dropped : 0/1583
EDGE (3 ,1) PORT 7: Recv/Dropped : 0/1588
EDGE (3 ,2) PORT 0: Recv/Dropped : 0/3790
EDGE (3 ,2) PORT 1: Recv/Dropped : 0/1929
EDGE (3 ,2) PORT 2: Recv/Dropped : 0/4415
EDGE (3 ,2) PORT 3: Recv/Dropped : 0/2327
EDGE (3 ,2) PORT 4: Recv/Dropped : 0/2454
EDGE (3 ,2) PORT 5: Recv/Dropped : 0/2450
EDGE (3 ,2) PORT 6: Recv/Dropped : 0/2376
EDGE (3 ,2) PORT 7: Recv/Dropped : 0/2450
EDGE (3 ,3) PORT 0: Recv/Dropped : 0/3492
EDGE (3 ,3) PORT 1: Recv/Dropped : 0/2886
EDGE (3 ,3) PORT 2: Recv/Dropped : 0/2341
EDGE (3 ,3) PORT 3: Recv/Dropped : 0/2831
EDGE (3 ,3) PORT 4: Recv/Dropped : 0/2405
EDGE (3 ,3) PORT 5: Recv/Dropped : 0/2414
EDGE (3 ,3) PORT 6: Recv/Dropped : 0/2417
EDGE (3 ,3) PORT 7: Recv/Dropped : 0/2399
EDGE (4 ,0) PORT 0: Recv/Dropped : 0/3726
EDGE (4 ,0) PORT 1: Recv/Dropped : 0/2014
EDGE (4 ,0) PORT 2: Recv/Dropped : 0/2534
EDGE (4 ,0) PORT 3: Recv/Dropped : 0/2359
EDGE (4 ,0) PORT 4: Recv/Dropped : 0/2488
EDGE (4 ,0) PORT 5: Recv/Dropped : 0/2411
EDGE (4 ,0) PORT 6: Recv/Dropped : 0/2455
EDGE (4 ,0) PORT 7: Recv/Dropped : 0/2436
EDGE (4 ,1) PORT 0: Recv/Dropped : 0/2205
EDGE (4 ,1) PORT 1: Recv/Dropped : 0/2786
EDGE (4 ,1) PORT 2: Recv/Dropped : 0/2124
EDGE (4 ,1) PORT 3: Recv/Dropped : 0/2376
EDGE (4 ,1) PORT 4: Recv/Dropped : 0/2224
EDGE (4 ,1) PORT 5: Recv/Dropped : 0/2257
EDGE (4 ,1) PORT 6: Recv/Dropped : 0/2228
EDGE (4 ,1) PORT 7: Recv/Dropped : 0/2191
EDGE (4 ,2) PORT 0: Recv/Dropped : 0/3208
EDGE (4 ,2) PORT 1: Recv/Dropped : 0/1923
EDGE (4 ,2) PORT 2: Recv/Dropped : 0/2722
EDGE (4 ,2) PORT 3: Recv/Dropped : 0/1653
EDGE (4 ,2) PORT 4: Recv/Dropped : 0/2350
EDGE (4 ,2) PORT 5: Recv/Dropped : 0/2427
EDGE (4 ,2) PORT 6: Recv/Dropped : 0/2281
EDGE (4 ,2) PORT 7: Recv/Dropped : 0/2390
EDGE (4 ,3) PORT 0: Recv/Dropped : 0/2725
EDGE (4 ,3) PORT 1: Recv/Dropped : 0/3018
EDGE (4 ,3) PORT 2: Recv/Dropped : 0/3492
EDGE (4 ,3) PORT 3: Recv/Dropped : 0/3511
EDGE (4 ,3) PORT 4: Recv/Dropped : 0/2827
EDGE (4 ,3) PORT 5: Recv/Dropped : 0/2722
EDGE (4 ,3) PORT 6: Recv/Dropped : 0/2839
EDGE (4 ,3) PORT 7: Recv/Dropped : 0/2764
EDGE (5 ,0) PORT 0: Recv/Dropped : 0/1514
EDGE (5 ,0) PORT 1: Recv/Dropped : 0/3689
EDGE (5 ,0) PORT 2: Recv/Dropped : 0/2964
EDGE (5 ,0) PORT 3: Recv/Dropped : 0/3848
EDGE (5 ,0) PORT 4: Recv/Dropped : 0/2784
EDGE (5 ,0) PORT 5: Recv/Dropped : 0/2702
EDGE (5 ,0) PORT 6: Recv/Dropped : 0/2742
EDGE (5 ,0) PORT 7: Recv/Dropped : 0/2690
EDGE (5 ,1) PORT 0: Recv/Dropped : 0/2782
EDGE (5 ,1) PORT 1: Recv/Dropped : 0/3780
EDGE (5 ,1) PORT 2: Recv/Dropped : 0/2632
EDGE (5 ,1) PORT 3: Recv/Dropped : 0/3760
EDGE (5 ,1) PORT 4: Recv/Dropped : 0/2271
EDGE (5 ,1) PORT 5: Recv/Dropped : 0/2270
EDGE (5 ,1) PORT 6: Recv/Dropped : 0/2310
EDGE (5 ,1) PORT 7: Recv/Dropped : 0/2151
EDGE (5 ,2) PORT 0: Recv/Dropped : 0/2931
EDGE (5 ,2) PORT 1: Recv/Dropped : 0/2711
EDGE (5 ,2) PORT 2: Recv/Dropped : 0/2640
EDGE (5 ,2) PORT 3: Recv/Dropped : 0/1910
EDGE (5 ,2) PORT 4: Recv/Dropped : 0/1978
EDGE (5 ,2) PORT 5: Recv/Dropped : 0/1804
EDGE (5 ,2) PORT 6: Recv/Dropped : 0/1896
EDGE (5 ,2) PORT 7: Recv/Dropped : 0/1928
EDGE (5 ,3) PORT 0: Recv/Dropped : 0/3373
EDGE (5 ,3) PORT 1: Recv/Dropped : 0/1669
EDGE (5 ,3) PORT 2: Recv/Dropped : 0/2953
EDGE (5 ,3) PORT 3: Recv/Dropped : 0/2301
EDGE (5 ,3) PORT 4: Recv/Dropped : 0/2024
EDGE (5 ,3) PORT 5: Recv/Dropped : 0/1962
EDGE (5 ,3) PORT 6: Recv/Dropped : 0/2062
EDGE (5 ,3) PORT 7: Recv/Dropped : 0/2050
EDGE (6 ,0) PORT 0: Recv/Dropped : 0/1982
EDGE (6 ,0) PORT 1: Recv/Dropped : 0/2955
EDGE (6 ,0) PORT 2: Recv/Dropped : 0/3126
EDGE (6 ,0) PORT 3: Recv/Dropped : 0/2193
EDGE (6 ,0) PORT 4: Recv/Dropped : 0/2077
EDGE (6 ,0) PORT 5: Recv/Dropped : 0/2137
EDGE (6 ,0) PORT 6: Recv/Dropped : 0/2092
EDGE (6 ,0) PORT 7: Recv/Dropped : 0/2162
EDGE (6 ,1) PORT 0: Recv/Dropped : 0/3668
EDGE (6 ,1) PORT 1: Recv/Dropped : 0/2909
EDGE (6 ,1) PORT 2: Recv/Dropped : 0/2736
EDGE (6 ,1) PORT 3: Recv/Dropped : 0/3235
EDGE (6 ,1) PORT 4: Recv/Dropped : 0/1991
EDGE (6 ,1) PORT 5: Recv/Dropped : 0/1908
EDGE (6 ,1) PORT 6: Recv/Dropped : 0/1958
EDGE (6 ,1) PORT 7: Recv/Dropped : 0/1925
EDGE (6 ,2) PORT 0: Recv/Dropped : 0/5242
EDGE (6 ,2) PORT 1: Recv/Dropped : 0/3237
EDGE (6 ,2) PORT 2: Recv/Dropped : 0/2014
EDGE (6 ,2) PORT 3: Recv/Dropped : 0/2280
EDGE (6 ,2) PORT 4: Recv/Dropped : 0/2747
EDGE (6 ,2) PORT 5: Recv/Dropped : 0/2785
EDGE (6 ,2) PORT 6: Recv/Dropped : 0/2824
EDGE (6 ,2) PORT 7: Recv/Dropped : 0/2772
EDGE (6 ,3) PORT 0: Recv/Dropped : 0/2939
