QUEUE STATISTICS FOR EXPERIMENT 2838
---------------------------
 -- EDGE QUEUE STATISTICS --
EDGE (0 ,0) PORT 0: Recv/Dropped : 0/2014
EDGE (0 ,0) PORT 1: Recv/Dropped : 0/1751
EDGE (0 ,0) PORT 2: Recv/Dropped : 0/2432
EDGE (0 ,0) PORT 3: Recv/Dropped : 0/3114
EDGE (0 ,0) PORT 4: Recv/Dropped : 0/2077
EDGE (0 ,0) PORT 5: Recv/Dropped : 0/1535
EDGE (0 ,0) PORT 6: Recv/Dropped : 0/2118
EDGE (0 ,0) PORT 7: Recv/Dropped : 0/2594
EDGE (0 ,1) PORT 0: Recv/Dropped : 0/1966
EDGE (0 ,1) PORT 1: Recv/Dropped : 0/1756
EDGE (0 ,1) PORT 2: Recv/Dropped : 0/2336
EDGE (0 ,1) PORT 3: Recv/Dropped : 0/2937
EDGE (0 ,1) PORT 4: Recv/Dropped : 0/2359
EDGE (0 ,1) PORT 5: Recv/Dropped : 0/1148
EDGE (0 ,1) PORT 6: Recv/Dropped : 0/1299
EDGE (0 ,1) PORT 7: Recv/Dropped : 0/1976
EDGE (0 ,2) PORT 0: Recv/Dropped : 0/1540
EDGE (0 ,2) PORT 1: Recv/Dropped : 0/1968
EDGE (0 ,2) PORT 2: Recv/Dropped : 0/4125
EDGE (0 ,2) PORT 3: Recv/Dropped : 0/1458
EDGE (0 ,2) PORT 4: Recv/Dropped : 0/2287
EDGE (0 ,2) PORT 5: Recv/Dropped : 0/1785
EDGE (0 ,2) PORT 6: Recv/Dropped : 0/2303
EDGE (0 ,2) PORT 7: Recv/Dropped : 0/1444
EDGE (0 ,3) PORT 0: Recv/Dropped : 0/5038
EDGE (0 ,3) PORT 1: Recv/Dropped : 0/2738
EDGE (0 ,3) PORT 2: Recv/Dropped : 0/3427
EDGE (0 ,3) PORT 3: Recv/Dropped : 0/3305
EDGE (0 ,3) PORT 4: Recv/Dropped : 0/3804
EDGE (0 ,3) PORT 5: Recv/Dropped : 0/3152
EDGE (0 ,3) PORT 6: Recv/Dropped : 0/3333
EDGE (0 ,3) PORT 7: Recv/Dropped : 0/2422
EDGE (1 ,0) PORT 0: Recv/Dropped : 0/2665
EDGE (1 ,0) PORT 1: Recv/Dropped : 0/1711
EDGE (1 ,0) PORT 2: Recv/Dropped : 0/3099
EDGE (1 ,0) PORT 3: Recv/Dropped : 0/2992
EDGE (1 ,0) PORT 4: Recv/Dropped : 0/1787
EDGE (1 ,0) PORT 5: Recv/Dropped : 0/2479
EDGE (1 ,0) PORT 6: Recv/Dropped : 0/1428
EDGE (1 ,0) PORT 7: Recv/Dropped : 0/1785
EDGE (1 ,1) PORT 0: Recv/Dropped : 0/3829
EDGE (1 ,1) PORT 1: Recv/Dropped : 0/2198
EDGE (1 ,1) PORT 2: Recv/Dropped : 0/2601
EDGE (1 ,1) PORT 3: Recv/Dropped : 0/1879
EDGE (1 ,1) PORT 4: Recv/Dropped : 0/2811
EDGE (1 ,1) PORT 5: Recv/Dropped : 0/1404
EDGE (1 ,1) PORT 6: Recv/Dropped : 0/1887
EDGE (1 ,1) PORT 7: Recv/Dropped : 0/1776
EDGE (1 ,2) PORT 0: Recv/Dropped : 0/1489
EDGE (1 ,2) PORT 1: Recv/Dropped : 0/1216
EDGE (1 ,2) PORT 2: Recv/Dropped : 0/2387
EDGE (1 ,2) PORT 3: Recv/Dropped : 0/1858
EDGE (1 ,2) PORT 4: Recv/Dropped : 0/1810
EDGE (1 ,2) PORT 5: Recv/Dropped : 0/2125
EDGE (1 ,2) PORT 6: Recv/Dropped : 0/1248
EDGE (1 ,2) PORT 7: Recv/Dropped : 0/1443
EDGE (1 ,3) PORT 0: Recv/Dropped : 0/1651
EDGE (1 ,3) PORT 1: Recv/Dropped : 0/3267
EDGE (1 ,3) PORT 2: Recv/Dropped : 0/2276
EDGE (1 ,3) PORT 3: Recv/Dropped : 0/1911
EDGE (1 ,3) PORT 4: Recv/Dropped : 0/2600
EDGE (1 ,3) PORT 5: Recv/Dropped : 0/2760
EDGE (1 ,3) PORT 6: Recv/Dropped : 0/1808
EDGE (1 ,3) PORT 7: Recv/Dropped : 0/1234
EDGE (2 ,0) PORT 0: Recv/Dropped : 0/2925
EDGE (2 ,0) PORT 1: Recv/Dropped : 0/2812
EDGE (2 ,0) PORT 2: Recv/Dropped : 0/5267
EDGE (2 ,0) PORT 3: Recv/Dropped : 0/3954
EDGE (2 ,0) PORT 4: Recv/Dropped : 0/2306
EDGE (2 ,0) PORT 5: Recv/Dropped : 0/4754
EDGE (2 ,0) PORT 6: Recv/Dropped : 0/4060
EDGE (2 ,0) PORT 7: Recv/Dropped : 0/2666
EDGE (2 ,1) PORT 0: Recv/Dropped : 0/3373
EDGE (2 ,1) PORT 1: Recv/Dropped : 0/1951
EDGE (2 ,1) PORT 2: Recv/Dropped : 0/2034
EDGE (2 ,1) PORT 3: Recv/Dropped : 0/2967
EDGE (2 ,1) PORT 4: Recv/Dropped : 0/3059
EDGE (2 ,1) PORT 5: Recv/Dropped : 0/2185
EDGE (2 ,1) PORT 6: Recv/Dropped : 0/1507
EDGE (2 ,1) PORT 7: Recv/Dropped : 0/2814
EDGE (2 ,2) PORT 0: Recv/Dropped : 0/4375
EDGE (2 ,2) PORT 1: Recv/Dropped : 0/3193
EDGE (2 ,2) PORT 2: Recv/Dropped : 0/2244
EDGE (2 ,2) PORT 3: Recv/Dropped : 0/2827
EDGE (2 ,2) PORT 4: Recv/Dropped : 0/2534
EDGE (2 ,2) PORT 5: Recv/Dropped : 0/1990
EDGE (2 ,2) PORT 6: Recv/Dropped : 0/4170
EDGE (2 ,2) PORT 7: Recv/Dropped : 0/2204
EDGE (2 ,3) PORT 0: Recv/Dropped : 0/2471
EDGE (2 ,3) PORT 1: Recv/Dropped : 0/2479
EDGE (2 ,3) PORT 2: Recv/Dropped : 0/1839
EDGE (2 ,3) PORT 3: Recv/Dropped : 0/2864
EDGE (2 ,3) PORT 4: Recv/Dropped : 0/1759
EDGE (2 ,3) PORT 5: Recv/Dropped : 0/2171
EDGE (2 ,3) PORT 6: Recv/Dropped : 0/2185
EDGE (2 ,3) PORT 7: Recv/Dropped : 0/2288
EDGE (3 ,0) PORT 0: Recv/Dropped : 0/1434
EDGE (3 ,0) PORT 1: Recv/Dropped : 0/2684
