QUEUE STATISTICS FOR EXPERIMENT 9281
---------------------------
 -- EDGE QUEUE STATISTICS --
EDGE (0 ,0) PORT 0: Recv/Dropped : 0/5073
EDGE (0 ,0) PORT 1: Recv/Dropped : 0/2417
EDGE (0 ,0) PORT 2: Recv/Dropped : 0/1573
EDGE (0 ,0) PORT 3: Recv/Dropped : 0/2547
EDGE (0 ,0) PORT 4: Recv/Dropped : 0/2621
EDGE (0 ,0) PORT 5: Recv/Dropped : 0/2700
EDGE (0 ,0) PORT 6: Recv/Dropped : 0/2585
EDGE (0 ,0) PORT 7: Recv/Dropped : 0/2568
EDGE (0 ,1) PORT 0: Recv/Dropped : 0/4336
EDGE (0 ,1) PORT 1: Recv/Dropped : 0/5134
EDGE (0 ,1) PORT 2: Recv/Dropped : 0/3938
EDGE (0 ,1) PORT 3: Recv/Dropped : 0/3779
EDGE (0 ,1) PORT 4: Recv/Dropped : 0/3318
EDGE (0 ,1) PORT 5: Recv/Dropped : 0/3273
EDGE (0 ,1) PORT 6: Recv/Dropped : 0/3304
EDGE (0 ,1) PORT 7: Recv/Dropped : 0/3176
EDGE (0 ,2) PORT 0: Recv/Dropped : 0/5228
EDGE (0 ,2) PORT 1: Recv/Dropped : 0/2192
EDGE (0 ,2) PORT 2: Recv/Dropped : 0/3412
EDGE (0 ,2) PORT 3: Recv/Dropped : 0/4417
EDGE (0 ,2) PORT 4: Recv/Dropped : 0/2707
EDGE (0 ,2) PORT 5: Recv/Dropped : 0/2859
EDGE (0 ,2) PORT 6: Recv/Dropped : 0/2776
EDGE (0 ,2) PORT 7: Recv/Dropped : 0/2747
EDGE (0 ,3) PORT 0: Recv/Dropped : 0/2476
EDGE (0 ,3) PORT 1: Recv/Dropped : 0/2303
EDGE (0 ,3) PORT 2: Recv/Dropped : 0/3684
EDGE (0 ,3) PORT 3: Recv/Dropped : 0/2951
EDGE (0 ,3) PORT 4: Recv/Dropped : 0/2687
EDGE (0 ,3) PORT 5: Recv/Dropped : 0/2702
EDGE (0 ,3) PORT 6: Recv/Dropped : 0/2726
