QUEUE STATISTICS FOR EXPERIMENT 690
---------------------------
 -- EDGE QUEUE STATISTICS --
EDGE (0 ,0) PORT 0: Recv/Dropped : 0/1254
EDGE (0 ,0) PORT 1: Recv/Dropped : 0/665
EDGE (0 ,0) PORT 2: Recv/Dropped : 0/1138
EDGE (0 ,0) PORT 3: Recv/Dropped : 0/1577
EDGE (0 ,0) PORT 4: Recv/Dropped : 0/1048
EDGE (0 ,0) PORT 5: Recv/Dropped : 0/592
EDGE (0 ,0) PORT 6: Recv/Dropped : 0/948
EDGE (0 ,0) PORT 7: Recv/Dropped : 0/1338
EDGE (0 ,1) PORT 0: Recv/Dropped : 0/1102
EDGE (0 ,1) PORT 1: Recv/Dropped : 0/967
EDGE (0 ,1) PORT 2: Recv/Dropped : 0/1321
EDGE (0 ,1) PORT 3: Recv/Dropped : 0/1597
EDGE (0 ,1) PORT 4: Recv/Dropped : 0/934
EDGE (0 ,1) PORT 5: Recv/Dropped : 0/446
EDGE (0 ,1) PORT 6: Recv/Dropped : 0/905
EDGE (0 ,1) PORT 7: Recv/Dropped : 0/883
EDGE (0 ,2) PORT 0: Recv/Dropped : 0/604
EDGE (0 ,2) PORT 1: Recv/Dropped : 0/582
EDGE (0 ,2) PORT 2: Recv/Dropped : 0/8668
EDGE (0 ,2) PORT 3: Recv/Dropped : 0/1362
EDGE (0 ,2) PORT 4: Recv/Dropped : 0/649
EDGE (0 ,2) PORT 5: Recv/Dropped : 0/897
EDGE (0 ,2) PORT 6: Recv/Dropped : 0/1912
EDGE (0 ,2) PORT 7: Recv/Dropped : 0/4468
EDGE (0 ,3) PORT 0: Recv/Dropped : 0/12379
EDGE (0 ,3) PORT 1: Recv/Dropped : 0/8000
EDGE (0 ,3) PORT 2: Recv/Dropped : 0/9142
EDGE (0 ,3) PORT 3: Recv/Dropped : 0/1490
EDGE (0 ,3) PORT 4: Recv/Dropped : 0/3584
EDGE (0 ,3) PORT 5: Recv/Dropped : 0/9520
EDGE (0 ,3) PORT 6: Recv/Dropped : 0/4405
EDGE (0 ,3) PORT 7: Recv/Dropped : 0/565
EDGE (1 ,0) PORT 0: Recv/Dropped : 0/796
EDGE (1 ,0) PORT 1: Recv/Dropped : 0/722
EDGE (1 ,0) PORT 2: Recv/Dropped : 0/2058
EDGE (1 ,0) PORT 3: Recv/Dropped : 0/1185
EDGE (1 ,0) PORT 4: Recv/Dropped : 0/875
EDGE (1 ,0) PORT 5: Recv/Dropped : 0/1018
EDGE (1 ,0) PORT 6: Recv/Dropped : 0/1267
EDGE (1 ,0) PORT 7: Recv/Dropped : 0/263
EDGE (1 ,1) PORT 0: Recv/Dropped : 0/9023
EDGE (1 ,1) PORT 1: Recv/Dropped : 0/1161
EDGE (1 ,1) PORT 2: Recv/Dropped : 0/2195
EDGE (1 ,1) PORT 3: Recv/Dropped : 0/691
EDGE (1 ,1) PORT 4: Recv/Dropped : 0/2308
EDGE (1 ,1) PORT 5: Recv/Dropped : 0/964
EDGE (1 ,1) PORT 6: Recv/Dropped : 0/878
