QUEUE STATISTICS FOR EXPERIMENT 9248
---------------------------
 -- EDGE QUEUE STATISTICS --
EDGE (0 ,0) PORT 0: Recv/Dropped : 0/5136
EDGE (0 ,0) PORT 1: Recv/Dropped : 0/2416
EDGE (0 ,0) PORT 2: Recv/Dropped : 0/1570
EDGE (0 ,0) PORT 3: Recv/Dropped : 0/2581
EDGE (0 ,0) PORT 4: Recv/Dropped : 0/2670
EDGE (0 ,0) PORT 5: Recv/Dropped : 0/2738
EDGE (0 ,0) PORT 6: Recv/Dropped : 0/2655
EDGE (0 ,0) PORT 7: Recv/Dropped : 0/2614
EDGE (0 ,1) PORT 0: Recv/Dropped : 0/4383
EDGE (0 ,1) PORT 1: Recv/Dropped : 0/5171
EDGE (0 ,1) PORT 2: Recv/Dropped : 0/3997
EDGE (0 ,1) PORT 3: Recv/Dropped : 0/3813
EDGE (0 ,1) PORT 4: Recv/Dropped : 0/3380
EDGE (0 ,1) PORT 5: Recv/Dropped : 0/3326
EDGE (0 ,1) PORT 6: Recv/Dropped : 0/3366
EDGE (0 ,1) PORT 7: Recv/Dropped : 0/3246
EDGE (0 ,2) PORT 0: Recv/Dropped : 0/5242
EDGE (0 ,2) PORT 1: Recv/Dropped : 0/2256
EDGE (0 ,2) PORT 2: Recv/Dropped : 0/3454
EDGE (0 ,2) PORT 3: Recv/Dropped : 0/4500
EDGE (0 ,2) PORT 4: Recv/Dropped : 0/2737
EDGE (0 ,2) PORT 5: Recv/Dropped : 0/2914
EDGE (0 ,2) PORT 6: Recv/Dropped : 0/2815
EDGE (0 ,2) PORT 7: Recv/Dropped : 0/2781
EDGE (0 ,3) PORT 0: Recv/Dropped : 0/2494
EDGE (0 ,3) PORT 1: Recv/Dropped : 0/2335
EDGE (0 ,3) PORT 2: Recv/Dropped : 0/3728
EDGE (0 ,3) PORT 3: Recv/Dropped : 0/3075
EDGE (0 ,3) PORT 4: Recv/Dropped : 0/2713
EDGE (0 ,3) PORT 5: Recv/Dropped : 0/2732
EDGE (0 ,3) PORT 6: Recv/Dropped : 0/2759
EDGE (0 ,3) PORT 7: Recv/Dropped : 0/2716
EDGE (1 ,0) PORT 0: Recv/Dropped : 0/1375
EDGE (1 ,0) PORT 1: Recv/Dropped : 0/3670
EDGE (1 ,0) PORT 2: Recv/Dropped : 0/2445
EDGE (1 ,0) PORT 3: Recv/Dropped : 0/2725
EDGE (1 ,0) PORT 4: Recv/Dropped : 0/2031
EDGE (1 ,0) PORT 5: Recv/Dropped : 0/2041
EDGE (1 ,0) PORT 6: Recv/Dropped : 0/2021
EDGE (1 ,0) PORT 7: Recv/Dropped : 0/2055
EDGE (1 ,1) PORT 0: Recv/Dropped : 0/2606
EDGE (1 ,1) PORT 1: Recv/Dropped : 0/1460
EDGE (1 ,1) PORT 2: Recv/Dropped : 0/3030
