QUEUE STATISTICS FOR EXPERIMENT 9278
---------------------------
 -- EDGE QUEUE STATISTICS --
EDGE (0 ,0) PORT 0: Recv/Dropped : 0/5059
EDGE (0 ,0) PORT 1: Recv/Dropped : 0/2423
EDGE (0 ,0) PORT 2: Recv/Dropped : 0/1568
EDGE (0 ,0) PORT 3: Recv/Dropped : 0/2530
EDGE (0 ,0) PORT 4: Recv/Dropped : 0/2620
EDGE (0 ,0) PORT 5: Recv/Dropped : 0/2696
EDGE (0 ,0) PORT 6: Recv/Dropped : 0/2585
EDGE (0 ,0) PORT 7: Recv/Dropped : 0/2563
EDGE (0 ,1) PORT 0: Recv/Dropped : 0/4342
EDGE (0 ,1) PORT 1: Recv/Dropped : 0/5088
EDGE (0 ,1) PORT 2: Recv/Dropped : 0/3921
EDGE (0 ,1) PORT 3: Recv/Dropped : 0/3763
EDGE (0 ,1) PORT 4: Recv/Dropped : 0/3281
EDGE (0 ,1) PORT 5: Recv/Dropped : 0/3252
EDGE (0 ,1) PORT 6: Recv/Dropped : 0/3271
EDGE (0 ,1) PORT 7: Recv/Dropped : 0/3133
EDGE (0 ,2) PORT 0: Recv/Dropped : 0/5202
EDGE (0 ,2) PORT 1: Recv/Dropped : 0/2193
EDGE (0 ,2) PORT 2: Recv/Dropped : 0/3402
EDGE (0 ,2) PORT 3: Recv/Dropped : 0/4438
EDGE (0 ,2) PORT 4: Recv/Dropped : 0/2688
EDGE (0 ,2) PORT 5: Recv/Dropped : 0/2838
EDGE (0 ,2) PORT 6: Recv/Dropped : 0/2751
EDGE (0 ,2) PORT 7: Recv/Dropped : 0/2727
EDGE (0 ,3) PORT 0: Recv/Dropped : 0/2479
EDGE (0 ,3) PORT 1: Recv/Dropped : 0/2242
EDGE (0 ,3) PORT 2: Recv/Dropped : 0/3681
EDGE (0 ,3) PORT 3: Recv/Dropped : 0/2948
EDGE (0 ,3) PORT 4: Recv/Dropped : 0/2674
EDGE (0 ,3) PORT 5: Recv/Dropped : 0/2694
EDGE (0 ,3) PORT 6: Recv/Dropped : 0/2708
EDGE (0 ,3) PORT 7: Recv/Dropped : 0/2672
EDGE (1 ,0) PORT 0: Recv/Dropped : 0/1365
EDGE (1 ,0) PORT 1: Recv/Dropped : 0/3576
EDGE (1 ,0) PORT 2: Recv/Dropped : 0/2418
EDGE (1 ,0) PORT 3: Recv/Dropped : 0/2739
EDGE (1 ,0) PORT 4: Recv/Dropped : 0/2008
EDGE (1 ,0) PORT 5: Recv/Dropped : 0/2017
EDGE (1 ,0) PORT 6: Recv/Dropped : 0/2002
EDGE (1 ,0) PORT 7: Recv/Dropped : 0/2033
EDGE (1 ,1) PORT 0: Recv/Dropped : 0/2575
EDGE (1 ,1) PORT 1: Recv/Dropped : 0/1381
EDGE (1 ,1) PORT 2: Recv/Dropped : 0/2945
EDGE (1 ,1) PORT 3: Recv/Dropped : 0/1991
EDGE (1 ,1) PORT 4: Recv/Dropped : 0/1873
EDGE (1 ,1) PORT 5: Recv/Dropped : 0/2004
EDGE (1 ,1) PORT 6: Recv/Dropped : 0/1805
EDGE (1 ,1) PORT 7: Recv/Dropped : 0/1889
EDGE (1 ,2) PORT 0: Recv/Dropped : 0/2696
EDGE (1 ,2) PORT 1: Recv/Dropped : 0/3541
EDGE (1 ,2) PORT 2: Recv/Dropped : 0/2638
EDGE (1 ,2) PORT 3: Recv/Dropped : 0/1877
EDGE (1 ,2) PORT 4: Recv/Dropped : 0/2472
EDGE (1 ,2) PORT 5: Recv/Dropped : 0/2422
EDGE (1 ,2) PORT 6: Recv/Dropped : 0/2476
EDGE (1 ,2) PORT 7: Recv/Dropped : 0/2519
EDGE (1 ,3) PORT 0: Recv/Dropped : 0/2919
EDGE (1 ,3) PORT 1: Recv/Dropped : 0/2427
EDGE (1 ,3) PORT 2: Recv/Dropped : 0/2582
EDGE (1 ,3) PORT 3: Recv/Dropped : 0/3928
