QUEUE STATISTICS FOR EXPERIMENT 3334
---------------------------
 -- EDGE QUEUE STATISTICS --
EDGE (0 ,0) PORT 0: Recv/Dropped : 574/9422
EDGE (0 ,0) PORT 1: Recv/Dropped : 0/78
EDGE (0 ,0) PORT 2: Recv/Dropped : 0/66
EDGE (0 ,0) PORT 3: Recv/Dropped : 0/67
EDGE (0 ,0) PORT 4: Recv/Dropped : 0/1804
EDGE (0 ,0) PORT 5: Recv/Dropped : 0/1701
EDGE (0 ,0) PORT 6: Recv/Dropped : 0/1692
EDGE (0 ,0) PORT 7: Recv/Dropped : 0/1612
EDGE (0 ,1) PORT 0: Recv/Dropped : 0/85
EDGE (0 ,1) PORT 1: Recv/Dropped : 0/67
EDGE (0 ,1) PORT 2: Recv/Dropped : 0/62
EDGE (0 ,1) PORT 3: Recv/Dropped : 0/66
EDGE (0 ,1) PORT 4: Recv/Dropped : 0/107
EDGE (0 ,1) PORT 5: Recv/Dropped : 0/144
EDGE (0 ,1) PORT 6: Recv/Dropped : 0/67
EDGE (0 ,1) PORT 7: Recv/Dropped : 0/91
EDGE (0 ,2) PORT 0: Recv/Dropped : 0/72
EDGE (0 ,2) PORT 1: Recv/Dropped : 0/67
EDGE (0 ,2) PORT 2: Recv/Dropped : 0/66
EDGE (0 ,2) PORT 3: Recv/Dropped : 0/70
EDGE (0 ,2) PORT 4: Recv/Dropped : 0/110
EDGE (0 ,2) PORT 5: Recv/Dropped : 0/118
EDGE (0 ,2) PORT 6: Recv/Dropped : 0/86
EDGE (0 ,2) PORT 7: Recv/Dropped : 0/78
EDGE (0 ,3) PORT 0: Recv/Dropped : 0/64
EDGE (0 ,3) PORT 1: Recv/Dropped : 0/66
EDGE (0 ,3) PORT 2: Recv/Dropped : 0/75
EDGE (0 ,3) PORT 3: Recv/Dropped : 0/3
EDGE (0 ,3) PORT 4: Recv/Dropped : 0/69
EDGE (0 ,3) PORT 5: Recv/Dropped : 0/57
EDGE (0 ,3) PORT 6: Recv/Dropped : 0/130
EDGE (0 ,3) PORT 7: Recv/Dropped : 0/41
EDGE (1 ,0) PORT 0: Recv/Dropped : 0/82
EDGE (1 ,0) PORT 1: Recv/Dropped : 0/73
EDGE (1 ,0) PORT 2: Recv/Dropped : 0/66
EDGE (1 ,0) PORT 3: Recv/Dropped : 0/85
EDGE (1 ,0) PORT 4: Recv/Dropped : 0/111
EDGE (1 ,0) PORT 5: Recv/Dropped : 0/126
EDGE (1 ,0) PORT 6: Recv/Dropped : 0/67
EDGE (1 ,0) PORT 7: Recv/Dropped : 0/107
EDGE (1 ,1) PORT 0: Recv/Dropped : 0/72
EDGE (1 ,1) PORT 1: Recv/Dropped : 0/69
EDGE (1 ,1) PORT 2: Recv/Dropped : 0/64
EDGE (1 ,1) PORT 3: Recv/Dropped : 0/84
EDGE (1 ,1) PORT 4: Recv/Dropped : 0/134
EDGE (1 ,1) PORT 5: Recv/Dropped : 0/92
EDGE (1 ,1) PORT 6: Recv/Dropped : 0/95
EDGE (1 ,1) PORT 7: Recv/Dropped : 0/83
EDGE (1 ,2) PORT 0: Recv/Dropped : 0/72
EDGE (1 ,2) PORT 1: Recv/Dropped : 0/75
EDGE (1 ,2) PORT 2: Recv/Dropped : 0/2
EDGE (1 ,2) PORT 3: Recv/Dropped : 0/63
EDGE (1 ,2) PORT 4: Recv/Dropped : 0/108
EDGE (1 ,2) PORT 5: Recv/Dropped : 0/65
EDGE (1 ,2) PORT 6: Recv/Dropped : 0/59
EDGE (1 ,2) PORT 7: Recv/Dropped : 0/73
EDGE (1 ,3) PORT 0: Recv/Dropped : 0/69
EDGE (1 ,3) PORT 1: Recv/Dropped : 0/64
EDGE (1 ,3) PORT 2: Recv/Dropped : 0/2
EDGE (1 ,3) PORT 3: Recv/Dropped : 0/3
EDGE (1 ,3) PORT 4: Recv/Dropped : 0/31
EDGE (1 ,3) PORT 5: Recv/Dropped : 0/126
EDGE (1 ,3) PORT 6: Recv/Dropped : 0/48
EDGE (1 ,3) PORT 7: Recv/Dropped : 0/6
EDGE (2 ,0) PORT 0: Recv/Dropped : 0/72
EDGE (2 ,0) PORT 1: Recv/Dropped : 0/63
EDGE (2 ,0) PORT 2: Recv/Dropped : 0/64
EDGE (2 ,0) PORT 3: Recv/Dropped : 0/74
EDGE (2 ,0) PORT 4: Recv/Dropped : 0/100
EDGE (2 ,0) PORT 5: Recv/Dropped : 0/81
EDGE (2 ,0) PORT 6: Recv/Dropped : 0/118
EDGE (2 ,0) PORT 7: Recv/Dropped : 0/98
EDGE (2 ,1) PORT 0: Recv/Dropped : 0/76
EDGE (2 ,1) PORT 1: Recv/Dropped : 0/70
EDGE (2 ,1) PORT 2: Recv/Dropped : 0/51
EDGE (2 ,1) PORT 3: Recv/Dropped : 0/74
EDGE (2 ,1) PORT 4: Recv/Dropped : 0/66
EDGE (2 ,1) PORT 5: Recv/Dropped : 0/110
EDGE (2 ,1) PORT 6: Recv/Dropped : 0/107
EDGE (2 ,1) PORT 7: Recv/Dropped : 0/117
EDGE (2 ,2) PORT 0: Recv/Dropped : 0/75
EDGE (2 ,2) PORT 1: Recv/Dropped : 0/2
EDGE (2 ,2) PORT 2: Recv/Dropped : 0/4
EDGE (2 ,2) PORT 3: Recv/Dropped : 0/63
EDGE (2 ,2) PORT 4: Recv/Dropped : 0/38
EDGE (2 ,2) PORT 5: Recv/Dropped : 0/47
EDGE (2 ,2) PORT 6: Recv/Dropped : 0/75
EDGE (2 ,2) PORT 7: Recv/Dropped : 0/46
EDGE (2 ,3) PORT 0: Recv/Dropped : 0/2
EDGE (2 ,3) PORT 1: Recv/Dropped : 0/2
EDGE (2 ,3) PORT 2: Recv/Dropped : 0/2
EDGE (2 ,3) PORT 3: Recv/Dropped : 0/2
EDGE (2 ,3) PORT 4: Recv/Dropped : 0/4
EDGE (2 ,3) PORT 5: Recv/Dropped : 0/7
EDGE (2 ,3) PORT 6: Recv/Dropped : 0/2
EDGE (2 ,3) PORT 7: Recv/Dropped : 0/3
EDGE (3 ,0) PORT 0: Recv/Dropped : 0/64
EDGE (3 ,0) PORT 1: Recv/Dropped : 0/67
EDGE (3 ,0) PORT 2: Recv/Dropped : 0/2
EDGE (3 ,0) PORT 3: Recv/Dropped : 0/2
EDGE (3 ,0) PORT 4: Recv/Dropped : 0/32
EDGE (3 ,0) PORT 5: Recv/Dropped : 0/59
EDGE (3 ,0) PORT 6: Recv/Dropped : 0/63
EDGE (3 ,0) PORT 7: Recv/Dropped : 0/48
EDGE (3 ,1) PORT 0: Recv/Dropped : 0/75
EDGE (3 ,1) PORT 1: Recv/Dropped : 0/63
EDGE (3 ,1) PORT 2: Recv/Dropped : 0/75
EDGE (3 ,1) PORT 3: Recv/Dropped : 0/76
EDGE (3 ,1) PORT 4: Recv/Dropped : 0/112
EDGE (3 ,1) PORT 5: Recv/Dropped : 0/69
EDGE (3 ,1) PORT 6: Recv/Dropped : 0/100
EDGE (3 ,1) PORT 7: Recv/Dropped : 0/123
EDGE (3 ,2) PORT 0: Recv/Dropped : 0/76
