QUEUE STATISTICS FOR EXPERIMENT 9253
---------------------------
 -- EDGE QUEUE STATISTICS --
EDGE (0 ,0) PORT 0: Recv/Dropped : 0/5018
EDGE (0 ,0) PORT 1: Recv/Dropped : 0/2421
EDGE (0 ,0) PORT 2: Recv/Dropped : 0/1574
EDGE (0 ,0) PORT 3: Recv/Dropped : 0/2500
EDGE (0 ,0) PORT 4: Recv/Dropped : 0/2576
EDGE (0 ,0) PORT 5: Recv/Dropped : 0/2646
EDGE (0 ,0) PORT 6: Recv/Dropped : 0/2543
EDGE (0 ,0) PORT 7: Recv/Dropped : 0/2509
EDGE (0 ,1) PORT 0: Recv/Dropped : 0/4314
EDGE (0 ,1) PORT 1: Recv/Dropped : 0/5052
EDGE (0 ,1) PORT 2: Recv/Dropped : 0/3897
EDGE (0 ,1) PORT 3: Recv/Dropped : 0/3720
EDGE (0 ,1) PORT 4: Recv/Dropped : 0/3214
EDGE (0 ,1) PORT 5: Recv/Dropped : 0/3178
EDGE (0 ,1) PORT 6: Recv/Dropped : 0/3202
EDGE (0 ,1) PORT 7: Recv/Dropped : 0/3068
EDGE (0 ,2) PORT 0: Recv/Dropped : 0/5102
EDGE (0 ,2) PORT 1: Recv/Dropped : 0/2164
EDGE (0 ,2) PORT 2: Recv/Dropped : 0/3405
EDGE (0 ,2) PORT 3: Recv/Dropped : 0/4360
EDGE (0 ,2) PORT 4: Recv/Dropped : 0/2639
EDGE (0 ,2) PORT 5: Recv/Dropped : 0/2797
EDGE (0 ,2) PORT 6: Recv/Dropped : 0/2699
EDGE (0 ,2) PORT 7: Recv/Dropped : 0/2690
EDGE (0 ,3) PORT 0: Recv/Dropped : 0/2469
EDGE (0 ,3) PORT 1: Recv/Dropped : 0/2173
EDGE (0 ,3) PORT 2: Recv/Dropped : 0/3632
EDGE (0 ,3) PORT 3: Recv/Dropped : 0/2847
EDGE (0 ,3) PORT 4: Recv/Dropped : 0/2642
EDGE (0 ,3) PORT 5: Recv/Dropped : 0/2670
EDGE (0 ,3) PORT 6: Recv/Dropped : 0/2685
EDGE (0 ,3) PORT 7: Recv/Dropped : 0/2645
EDGE (1 ,0) PORT 0: Recv/Dropped : 0/1371
EDGE (1 ,0) PORT 1: Recv/Dropped : 0/3530
EDGE (1 ,0) PORT 2: Recv/Dropped : 0/2424
EDGE (1 ,0) PORT 3: Recv/Dropped : 0/2741
EDGE (1 ,0) PORT 4: Recv/Dropped : 0/1986
EDGE (1 ,0) PORT 5: Recv/Dropped : 0/1991
EDGE (1 ,0) PORT 6: Recv/Dropped : 0/1981
EDGE (1 ,0) PORT 7: Recv/Dropped : 0/2001
EDGE (1 ,1) PORT 0: Recv/Dropped : 0/2534
EDGE (1 ,1) PORT 1: Recv/Dropped : 0/1337
EDGE (1 ,1) PORT 2: Recv/Dropped : 0/2888
EDGE (1 ,1) PORT 3: Recv/Dropped : 0/2002
EDGE (1 ,1) PORT 4: Recv/Dropped : 0/1852
EDGE (1 ,1) PORT 5: Recv/Dropped : 0/1973
EDGE (1 ,1) PORT 6: Recv/Dropped : 0/1783
EDGE (1 ,1) PORT 7: Recv/Dropped : 0/1868
EDGE (1 ,2) PORT 0: Recv/Dropped : 0/2696
EDGE (1 ,2) PORT 1: Recv/Dropped : 0/3514
