QUEUE STATISTICS FOR EXPERIMENT 8273
---------------------------
 -- EDGE QUEUE STATISTICS --
EDGE (0 ,0) PORT 0: Recv/Dropped : 434/4795
EDGE (0 ,0) PORT 1: Recv/Dropped : 0/77
EDGE (0 ,0) PORT 2: Recv/Dropped : 0/73
EDGE (0 ,0) PORT 3: Recv/Dropped : 0/71
EDGE (0 ,0) PORT 4: Recv/Dropped : 0/785
EDGE (0 ,0) PORT 5: Recv/Dropped : 0/1145
EDGE (0 ,0) PORT 6: Recv/Dropped : 0/819
EDGE (0 ,0) PORT 7: Recv/Dropped : 0/641
EDGE (0 ,1) PORT 0: Recv/Dropped : 0/64
EDGE (0 ,1) PORT 1: Recv/Dropped : 0/63
EDGE (0 ,1) PORT 2: Recv/Dropped : 0/63
EDGE (0 ,1) PORT 3: Recv/Dropped : 0/80
EDGE (0 ,1) PORT 4: Recv/Dropped : 0/11
EDGE (0 ,1) PORT 5: Recv/Dropped : 0/183
EDGE (0 ,1) PORT 6: Recv/Dropped : 0/153
EDGE (0 ,1) PORT 7: Recv/Dropped : 0/55
EDGE (0 ,2) PORT 0: Recv/Dropped : 0/65
EDGE (0 ,2) PORT 1: Recv/Dropped : 0/76
EDGE (0 ,2) PORT 2: Recv/Dropped : 0/2
EDGE (0 ,2) PORT 3: Recv/Dropped : 0/79
EDGE (0 ,2) PORT 4: Recv/Dropped : 0/7
EDGE (0 ,2) PORT 5: Recv/Dropped : 0/219
EDGE (0 ,2) PORT 6: Recv/Dropped : 0/67
EDGE (0 ,2) PORT 7: Recv/Dropped : 0/14
EDGE (0 ,3) PORT 0: Recv/Dropped : 0/81
EDGE (0 ,3) PORT 1: Recv/Dropped : 0/79
EDGE (0 ,3) PORT 2: Recv/Dropped : 0/2
EDGE (0 ,3) PORT 3: Recv/Dropped : 0/74
EDGE (0 ,3) PORT 4: Recv/Dropped : 0/58
EDGE (0 ,3) PORT 5: Recv/Dropped : 0/47
EDGE (0 ,3) PORT 6: Recv/Dropped : 0/131
EDGE (0 ,3) PORT 7: Recv/Dropped : 0/80
EDGE (1 ,0) PORT 0: Recv/Dropped : 0/68
EDGE (1 ,0) PORT 1: Recv/Dropped : 0/83
EDGE (1 ,0) PORT 2: Recv/Dropped : 0/4
EDGE (1 ,0) PORT 3: Recv/Dropped : 0/66
EDGE (1 ,0) PORT 4: Recv/Dropped : 0/7
EDGE (1 ,0) PORT 5: Recv/Dropped : 0/8
EDGE (1 ,0) PORT 6: Recv/Dropped : 0/95
EDGE (1 ,0) PORT 7: Recv/Dropped : 0/194
EDGE (1 ,1) PORT 0: Recv/Dropped : 0/2
EDGE (1 ,1) PORT 1: Recv/Dropped : 0/76
EDGE (1 ,1) PORT 2: Recv/Dropped : 0/2
EDGE (1 ,1) PORT 3: Recv/Dropped : 0/0
EDGE (1 ,1) PORT 4: Recv/Dropped : 0/6
EDGE (1 ,1) PORT 5: Recv/Dropped : 0/8
EDGE (1 ,1) PORT 6: Recv/Dropped : 0/12
EDGE (1 ,1) PORT 7: Recv/Dropped : 0/90
EDGE (1 ,2) PORT 0: Recv/Dropped : 0/3
EDGE (1 ,2) PORT 1: Recv/Dropped : 0/2
EDGE (1 ,2) PORT 2: Recv/Dropped : 0/80
EDGE (1 ,2) PORT 3: Recv/Dropped : 0/76
EDGE (1 ,2) PORT 4: Recv/Dropped : 0/18
EDGE (1 ,2) PORT 5: Recv/Dropped : 0/4
EDGE (1 ,2) PORT 6: Recv/Dropped : 0/194
EDGE (1 ,2) PORT 7: Recv/Dropped : 0/1
EDGE (1 ,3) PORT 0: Recv/Dropped : 0/79
EDGE (1 ,3) PORT 1: Recv/Dropped : 0/0
EDGE (1 ,3) PORT 2: Recv/Dropped : 0/0
EDGE (1 ,3) PORT 3: Recv/Dropped : 0/78
EDGE (1 ,3) PORT 4: Recv/Dropped : 0/91
EDGE (1 ,3) PORT 5: Recv/Dropped : 0/84
EDGE (1 ,3) PORT 6: Recv/Dropped : 0/27
EDGE (1 ,3) PORT 7: Recv/Dropped : 0/8
EDGE (2 ,0) PORT 0: Recv/Dropped : 0/64
EDGE (2 ,0) PORT 1: Recv/Dropped : 0/66
EDGE (2 ,0) PORT 2: Recv/Dropped : 0/2
EDGE (2 ,0) PORT 3: Recv/Dropped : 0/0
EDGE (2 ,0) PORT 4: Recv/Dropped : 0/99
EDGE (2 ,0) PORT 5: Recv/Dropped : 0/19
EDGE (2 ,0) PORT 6: Recv/Dropped : 0/5
EDGE (2 ,0) PORT 7: Recv/Dropped : 0/90
EDGE (2 ,1) PORT 0: Recv/Dropped : 0/2
EDGE (2 ,1) PORT 1: Recv/Dropped : 0/80
EDGE (2 ,1) PORT 2: Recv/Dropped : 0/67
EDGE (2 ,1) PORT 3: Recv/Dropped : 0/79
EDGE (2 ,1) PORT 4: Recv/Dropped : 0/16
EDGE (2 ,1) PORT 5: Recv/Dropped : 0/10
EDGE (2 ,1) PORT 6: Recv/Dropped : 0/191
EDGE (2 ,1) PORT 7: Recv/Dropped : 0/89
EDGE (2 ,2) PORT 0: Recv/Dropped : 0/2
EDGE (2 ,2) PORT 1: Recv/Dropped : 0/0
EDGE (2 ,2) PORT 2: Recv/Dropped : 0/0
EDGE (2 ,2) PORT 3: Recv/Dropped : 0/0
EDGE (2 ,2) PORT 4: Recv/Dropped : 0/3
EDGE (2 ,2) PORT 5: Recv/Dropped : 0/1
EDGE (2 ,2) PORT 6: Recv/Dropped : 0/5
