QUEUE STATISTICS FOR EXPERIMENT 9251
---------------------------
 -- EDGE QUEUE STATISTICS --
EDGE (0 ,0) PORT 0: Recv/Dropped : 0/5048
EDGE (0 ,0) PORT 1: Recv/Dropped : 0/2421
EDGE (0 ,0) PORT 2: Recv/Dropped : 0/1573
EDGE (0 ,0) PORT 3: Recv/Dropped : 0/2526
EDGE (0 ,0) PORT 4: Recv/Dropped : 0/2609
EDGE (0 ,0) PORT 5: Recv/Dropped : 0/2682
EDGE (0 ,0) PORT 6: Recv/Dropped : 0/2574
EDGE (0 ,0) PORT 7: Recv/Dropped : 0/2543
EDGE (0 ,1) PORT 0: Recv/Dropped : 0/4308
EDGE (0 ,1) PORT 1: Recv/Dropped : 0/5123
EDGE (0 ,1) PORT 2: Recv/Dropped : 0/3894
EDGE (0 ,1) PORT 3: Recv/Dropped : 0/3719
EDGE (0 ,1) PORT 4: Recv/Dropped : 0/3287
EDGE (0 ,1) PORT 5: Recv/Dropped : 0/3254
EDGE (0 ,1) PORT 6: Recv/Dropped : 0/3274
EDGE (0 ,1) PORT 7: Recv/Dropped : 0/3147
EDGE (0 ,2) PORT 0: Recv/Dropped : 0/5176
EDGE (0 ,2) PORT 1: Recv/Dropped : 0/2178
EDGE (0 ,2) PORT 2: Recv/Dropped : 0/3402
EDGE (0 ,2) PORT 3: Recv/Dropped : 0/4391
EDGE (0 ,2) PORT 4: Recv/Dropped : 0/2707
EDGE (0 ,2) PORT 5: Recv/Dropped : 0/2858
EDGE (0 ,2) PORT 6: Recv/Dropped : 0/2776
EDGE (0 ,2) PORT 7: Recv/Dropped : 0/2745
EDGE (0 ,3) PORT 0: Recv/Dropped : 0/2471
EDGE (0 ,3) PORT 1: Recv/Dropped : 0/2218
EDGE (0 ,3) PORT 2: Recv/Dropped : 0/3659
EDGE (0 ,3) PORT 3: Recv/Dropped : 0/2912
EDGE (0 ,3) PORT 4: Recv/Dropped : 0/2678
EDGE (0 ,3) PORT 5: Recv/Dropped : 0/2697
EDGE (0 ,3) PORT 6: Recv/Dropped : 0/2713
EDGE (0 ,3) PORT 7: Recv/Dropped : 0/2677
EDGE (1 ,0) PORT 0: Recv/Dropped : 0/1368
EDGE (1 ,0) PORT 1: Recv/Dropped : 0/3568
EDGE (1 ,0) PORT 2: Recv/Dropped : 0/2417
EDGE (1 ,0) PORT 3: Recv/Dropped : 0/2749
EDGE (1 ,0) PORT 4: Recv/Dropped : 0/2009
EDGE (1 ,0) PORT 5: Recv/Dropped : 0/2018
EDGE (1 ,0) PORT 6: Recv/Dropped : 0/2003
EDGE (1 ,0) PORT 7: Recv/Dropped : 0/2034
EDGE (1 ,1) PORT 0: Recv/Dropped : 0/2529
EDGE (1 ,1) PORT 1: Recv/Dropped : 0/1354
EDGE (1 ,1) PORT 2: Recv/Dropped : 0/2885
EDGE (1 ,1) PORT 3: Recv/Dropped : 0/2000
EDGE (1 ,1) PORT 4: Recv/Dropped : 0/1873
EDGE (1 ,1) PORT 5: Recv/Dropped : 0/2004
EDGE (1 ,1) PORT 6: Recv/Dropped : 0/1805
EDGE (1 ,1) PORT 7: Recv/Dropped : 0/1889
EDGE (1 ,2) PORT 0: Recv/Dropped : 0/2725
EDGE (1 ,2) PORT 1: Recv/Dropped : 0/3552
EDGE (1 ,2) PORT 2: Recv/Dropped : 0/2619
EDGE (1 ,2) PORT 3: Recv/Dropped : 0/1877
EDGE (1 ,2) PORT 4: Recv/Dropped : 0/2462
EDGE (1 ,2) PORT 5: Recv/Dropped : 0/2414
EDGE (1 ,2) PORT 6: Recv/Dropped : 0/2468
EDGE (1 ,2) PORT 7: Recv/Dropped : 0/2506
EDGE (1 ,3) PORT 0: Recv/Dropped : 0/2900
EDGE (1 ,3) PORT 1: Recv/Dropped : 0/2378
EDGE (1 ,3) PORT 2: Recv/Dropped : 0/2579
EDGE (1 ,3) PORT 3: Recv/Dropped : 0/3928
EDGE (1 ,3) PORT 4: Recv/Dropped : 0/2409
EDGE (1 ,3) PORT 5: Recv/Dropped : 0/2396
EDGE (1 ,3) PORT 6: Recv/Dropped : 0/2352
EDGE (1 ,3) PORT 7: Recv/Dropped : 0/2443
EDGE (2 ,0) PORT 0: Recv/Dropped : 0/2068
EDGE (2 ,0) PORT 1: Recv/Dropped : 0/2756
EDGE (2 ,0) PORT 2: Recv/Dropped : 0/2259
EDGE (2 ,0) PORT 3: Recv/Dropped : 0/2100
EDGE (2 ,0) PORT 4: Recv/Dropped : 0/1780
EDGE (2 ,0) PORT 5: Recv/Dropped : 0/1745
EDGE (2 ,0) PORT 6: Recv/Dropped : 0/1859
EDGE (2 ,0) PORT 7: Recv/Dropped : 0/1797
EDGE (2 ,1) PORT 0: Recv/Dropped : 0/2068
EDGE (2 ,1) PORT 1: Recv/Dropped : 0/2518
EDGE (2 ,1) PORT 2: Recv/Dropped : 0/1677
EDGE (2 ,1) PORT 3: Recv/Dropped : 0/3320
EDGE (2 ,1) PORT 4: Recv/Dropped : 0/2324
EDGE (2 ,1) PORT 5: Recv/Dropped : 0/2267
EDGE (2 ,1) PORT 6: Recv/Dropped : 0/2302
EDGE (2 ,1) PORT 7: Recv/Dropped : 0/2250
EDGE (2 ,2) PORT 0: Recv/Dropped : 0/2865
EDGE (2 ,2) PORT 1: Recv/Dropped : 0/3506
EDGE (2 ,2) PORT 2: Recv/Dropped : 0/2161
EDGE (2 ,2) PORT 3: Recv/Dropped : 0/2301
EDGE (2 ,2) PORT 4: Recv/Dropped : 0/2135
EDGE (2 ,2) PORT 5: Recv/Dropped : 0/2248
EDGE (2 ,2) PORT 6: Recv/Dropped : 0/2129
EDGE (2 ,2) PORT 7: Recv/Dropped : 0/2159
EDGE (2 ,3) PORT 0: Recv/Dropped : 0/2302
EDGE (2 ,3) PORT 1: Recv/Dropped : 0/4969
EDGE (2 ,3) PORT 2: Recv/Dropped : 0/2701
EDGE (2 ,3) PORT 3: Recv/Dropped : 0/2840
EDGE (2 ,3) PORT 4: Recv/Dropped : 0/2174
EDGE (2 ,3) PORT 5: Recv/Dropped : 0/2165
EDGE (2 ,3) PORT 6: Recv/Dropped : 0/2171
EDGE (2 ,3) PORT 7: Recv/Dropped : 0/2108
EDGE (3 ,0) PORT 0: Recv/Dropped : 0/2295
EDGE (3 ,0) PORT 1: Recv/Dropped : 0/2735
EDGE (3 ,0) PORT 2: Recv/Dropped : 0/1773
EDGE (3 ,0) PORT 3: Recv/Dropped : 0/3711
EDGE (3 ,0) PORT 4: Recv/Dropped : 0/2235
EDGE (3 ,0) PORT 5: Recv/Dropped : 0/2208
EDGE (3 ,0) PORT 6: Recv/Dropped : 0/2289
EDGE (3 ,0) PORT 7: Recv/Dropped : 0/2163
EDGE (3 ,1) PORT 0: Recv/Dropped : 0/1847
EDGE (3 ,1) PORT 1: Recv/Dropped : 0/3067
EDGE (3 ,1) PORT 2: Recv/Dropped : 0/1995
EDGE (3 ,1) PORT 3: Recv/Dropped : 0/2496
EDGE (3 ,1) PORT 4: Recv/Dropped : 0/1563
EDGE (3 ,1) PORT 5: Recv/Dropped : 0/1516
EDGE (3 ,1) PORT 6: Recv/Dropped : 0/1597
EDGE (3 ,1) PORT 7: Recv/Dropped : 0/1596
EDGE (3 ,2) PORT 0: Recv/Dropped : 0/3783
EDGE (3 ,2) PORT 1: Recv/Dropped : 0/1951
EDGE (3 ,2) PORT 2: Recv/Dropped : 0/4351
