QUEUE STATISTICS FOR EXPERIMENT 3049
---------------------------
 -- EDGE QUEUE STATISTICS --
EDGE (0 ,0) PORT 0: Recv/Dropped : 112/8130
EDGE (0 ,0) PORT 1: Recv/Dropped : 0/72
EDGE (0 ,0) PORT 2: Recv/Dropped : 0/62
EDGE (0 ,0) PORT 3: Recv/Dropped : 0/62
EDGE (0 ,0) PORT 4: Recv/Dropped : 0/1307
EDGE (0 ,0) PORT 5: Recv/Dropped : 0/1379
EDGE (0 ,0) PORT 6: Recv/Dropped : 0/1287
EDGE (0 ,0) PORT 7: Recv/Dropped : 0/1242
EDGE (0 ,1) PORT 0: Recv/Dropped : 0/62
EDGE (0 ,1) PORT 1: Recv/Dropped : 0/62
EDGE (0 ,1) PORT 2: Recv/Dropped : 0/62
EDGE (0 ,1) PORT 3: Recv/Dropped : 0/62
EDGE (0 ,1) PORT 4: Recv/Dropped : 0/98
EDGE (0 ,1) PORT 5: Recv/Dropped : 0/100
EDGE (0 ,1) PORT 6: Recv/Dropped : 0/92
EDGE (0 ,1) PORT 7: Recv/Dropped : 0/94
EDGE (0 ,2) PORT 0: Recv/Dropped : 0/64
EDGE (0 ,2) PORT 1: Recv/Dropped : 0/63
EDGE (0 ,2) PORT 2: Recv/Dropped : 0/64
EDGE (0 ,2) PORT 3: Recv/Dropped : 0/62
EDGE (0 ,2) PORT 4: Recv/Dropped : 0/113
EDGE (0 ,2) PORT 5: Recv/Dropped : 0/98
EDGE (0 ,2) PORT 6: Recv/Dropped : 0/93
EDGE (0 ,2) PORT 7: Recv/Dropped : 0/85
EDGE (0 ,3) PORT 0: Recv/Dropped : 0/64
EDGE (0 ,3) PORT 1: Recv/Dropped : 0/63
EDGE (0 ,3) PORT 2: Recv/Dropped : 0/62
EDGE (0 ,3) PORT 3: Recv/Dropped : 0/64
EDGE (0 ,3) PORT 4: Recv/Dropped : 0/98
EDGE (0 ,3) PORT 5: Recv/Dropped : 0/105
EDGE (0 ,3) PORT 6: Recv/Dropped : 0/100
EDGE (0 ,3) PORT 7: Recv/Dropped : 0/84
EDGE (1 ,0) PORT 0: Recv/Dropped : 0/69
EDGE (1 ,0) PORT 1: Recv/Dropped : 0/62
EDGE (1 ,0) PORT 2: Recv/Dropped : 0/64
EDGE (1 ,0) PORT 3: Recv/Dropped : 0/63
EDGE (1 ,0) PORT 4: Recv/Dropped : 0/113
EDGE (1 ,0) PORT 5: Recv/Dropped : 0/95
EDGE (1 ,0) PORT 6: Recv/Dropped : 0/83
EDGE (1 ,0) PORT 7: Recv/Dropped : 0/100
EDGE (1 ,1) PORT 0: Recv/Dropped : 0/62
EDGE (1 ,1) PORT 1: Recv/Dropped : 0/62
EDGE (1 ,1) PORT 2: Recv/Dropped : 0/63
EDGE (1 ,1) PORT 3: Recv/Dropped : 0/63
EDGE (1 ,1) PORT 4: Recv/Dropped : 0/106
EDGE (1 ,1) PORT 5: Recv/Dropped : 0/99
EDGE (1 ,1) PORT 6: Recv/Dropped : 0/88
EDGE (1 ,1) PORT 7: Recv/Dropped : 0/93
EDGE (1 ,2) PORT 0: Recv/Dropped : 0/62
EDGE (1 ,2) PORT 1: Recv/Dropped : 0/63
EDGE (1 ,2) PORT 2: Recv/Dropped : 0/62
EDGE (1 ,2) PORT 3: Recv/Dropped : 0/64
EDGE (1 ,2) PORT 4: Recv/Dropped : 0/104
EDGE (1 ,2) PORT 5: Recv/Dropped : 0/91
EDGE (1 ,2) PORT 6: Recv/Dropped : 0/111
EDGE (1 ,2) PORT 7: Recv/Dropped : 0/80
EDGE (1 ,3) PORT 0: Recv/Dropped : 0/62
EDGE (1 ,3) PORT 1: Recv/Dropped : 0/64
EDGE (1 ,3) PORT 2: Recv/Dropped : 0/63
EDGE (1 ,3) PORT 3: Recv/Dropped : 0/62
EDGE (1 ,3) PORT 4: Recv/Dropped : 0/101
EDGE (1 ,3) PORT 5: Recv/Dropped : 0/91
EDGE (1 ,3) PORT 6: Recv/Dropped : 0/127
EDGE (1 ,3) PORT 7: Recv/Dropped : 0/69
EDGE (2 ,0) PORT 0: Recv/Dropped : 0/64
EDGE (2 ,0) PORT 1: Recv/Dropped : 0/62
EDGE (2 ,0) PORT 2: Recv/Dropped : 0/63
EDGE (2 ,0) PORT 3: Recv/Dropped : 0/63
EDGE (2 ,0) PORT 4: Recv/Dropped : 0/84
EDGE (2 ,0) PORT 5: Recv/Dropped : 0/109
EDGE (2 ,0) PORT 6: Recv/Dropped : 0/100
EDGE (2 ,0) PORT 7: Recv/Dropped : 0/94
EDGE (2 ,1) PORT 0: Recv/Dropped : 0/62
EDGE (2 ,1) PORT 1: Recv/Dropped : 0/63
EDGE (2 ,1) PORT 2: Recv/Dropped : 0/63
EDGE (2 ,1) PORT 3: Recv/Dropped : 0/64
EDGE (2 ,1) PORT 4: Recv/Dropped : 0/99
EDGE (2 ,1) PORT 5: Recv/Dropped : 0/113
EDGE (2 ,1) PORT 6: Recv/Dropped : 0/82
EDGE (2 ,1) PORT 7: Recv/Dropped : 0/93
EDGE (2 ,2) PORT 0: Recv/Dropped : 0/63
EDGE (2 ,2) PORT 1: Recv/Dropped : 0/62
EDGE (2 ,2) PORT 2: Recv/Dropped : 0/63
EDGE (2 ,2) PORT 3: Recv/Dropped : 0/62
EDGE (2 ,2) PORT 4: Recv/Dropped : 0/89
EDGE (2 ,2) PORT 5: Recv/Dropped : 0/97
EDGE (2 ,2) PORT 6: Recv/Dropped : 0/91
EDGE (2 ,2) PORT 7: Recv/Dropped : 0/109
EDGE (2 ,3) PORT 0: Recv/Dropped : 0/62
EDGE (2 ,3) PORT 1: Recv/Dropped : 0/2
EDGE (2 ,3) PORT 2: Recv/Dropped : 0/63
EDGE (2 ,3) PORT 3: Recv/Dropped : 0/2
EDGE (2 ,3) PORT 4: Recv/Dropped : 0/32
EDGE (2 ,3) PORT 5: Recv/Dropped : 0/60
EDGE (2 ,3) PORT 6: Recv/Dropped : 0/49
EDGE (2 ,3) PORT 7: Recv/Dropped : 0/62
EDGE (3 ,0) PORT 0: Recv/Dropped : 0/62
EDGE (3 ,0) PORT 1: Recv/Dropped : 0/63
EDGE (3 ,0) PORT 2: Recv/Dropped : 0/64
EDGE (3 ,0) PORT 3: Recv/Dropped : 0/63
EDGE (3 ,0) PORT 4: Recv/Dropped : 0/82
EDGE (3 ,0) PORT 5: Recv/Dropped : 0/98
EDGE (3 ,0) PORT 6: Recv/Dropped : 0/94
EDGE (3 ,0) PORT 7: Recv/Dropped : 0/116
EDGE (3 ,1) PORT 0: Recv/Dropped : 0/63
EDGE (3 ,1) PORT 1: Recv/Dropped : 0/62
EDGE (3 ,1) PORT 2: Recv/Dropped : 0/64
EDGE (3 ,1) PORT 3: Recv/Dropped : 0/63
EDGE (3 ,1) PORT 4: Recv/Dropped : 0/173
EDGE (3 ,1) PORT 5: Recv/Dropped : 0/75
