QUEUE STATISTICS FOR EXPERIMENT 675
---------------------------
 -- EDGE QUEUE STATISTICS --
EDGE (0 ,0) PORT 0: Recv/Dropped : 0/1244
EDGE (0 ,0) PORT 1: Recv/Dropped : 0/657
EDGE (0 ,0) PORT 2: Recv/Dropped : 0/1117
EDGE (0 ,0) PORT 3: Recv/Dropped : 0/1469
EDGE (0 ,0) PORT 4: Recv/Dropped : 0/1091
EDGE (0 ,0) PORT 5: Recv/Dropped : 0/910
EDGE (0 ,0) PORT 6: Recv/Dropped : 0/834
EDGE (0 ,0) PORT 7: Recv/Dropped : 0/1081
EDGE (0 ,1) PORT 0: Recv/Dropped : 0/1102
EDGE (0 ,1) PORT 1: Recv/Dropped : 0/888
EDGE (0 ,1) PORT 2: Recv/Dropped : 0/1304
EDGE (0 ,1) PORT 3: Recv/Dropped : 0/1588
EDGE (0 ,1) PORT 4: Recv/Dropped : 0/802
EDGE (0 ,1) PORT 5: Recv/Dropped : 0/568
EDGE (0 ,1) PORT 6: Recv/Dropped : 0/676
EDGE (0 ,1) PORT 7: Recv/Dropped : 0/1109
EDGE (0 ,2) PORT 0: Recv/Dropped : 0/590
EDGE (0 ,2) PORT 1: Recv/Dropped : 0/570
EDGE (0 ,2) PORT 2: Recv/Dropped : 0/8656
EDGE (0 ,2) PORT 3: Recv/Dropped : 0/1250
EDGE (0 ,2) PORT 4: Recv/Dropped : 0/2051
EDGE (0 ,2) PORT 5: Recv/Dropped : 0/4127
EDGE (0 ,2) PORT 6: Recv/Dropped : 0/570
EDGE (0 ,2) PORT 7: Recv/Dropped : 0/858
EDGE (0 ,3) PORT 0: Recv/Dropped : 0/11633
EDGE (0 ,3) PORT 1: Recv/Dropped : 0/7995
EDGE (0 ,3) PORT 2: Recv/Dropped : 0/8967
EDGE (0 ,3) PORT 3: Recv/Dropped : 0/1483
EDGE (0 ,3) PORT 4: Recv/Dropped : 0/7878
EDGE (0 ,3) PORT 5: Recv/Dropped : 0/5307
EDGE (0 ,3) PORT 6: Recv/Dropped : 0/2606
EDGE (0 ,3) PORT 7: Recv/Dropped : 0/1844
EDGE (1 ,0) PORT 0: Recv/Dropped : 0/787
EDGE (1 ,0) PORT 1: Recv/Dropped : 0/714
EDGE (1 ,0) PORT 2: Recv/Dropped : 0/2018
EDGE (1 ,0) PORT 3: Recv/Dropped : 0/1173
EDGE (1 ,0) PORT 4: Recv/Dropped : 0/984
EDGE (1 ,0) PORT 5: Recv/Dropped : 0/683
EDGE (1 ,0) PORT 6: Recv/Dropped : 0/1013
EDGE (1 ,0) PORT 7: Recv/Dropped : 0/630
EDGE (1 ,1) PORT 0: Recv/Dropped : 0/9015
EDGE (1 ,1) PORT 1: Recv/Dropped : 0/1144
EDGE (1 ,1) PORT 2: Recv/Dropped : 0/2088
EDGE (1 ,1) PORT 3: Recv/Dropped : 0/675
EDGE (1 ,1) PORT 4: Recv/Dropped : 0/1947
EDGE (1 ,1) PORT 5: Recv/Dropped : 0/4248
EDGE (1 ,1) PORT 6: Recv/Dropped : 0/1044
EDGE (1 ,1) PORT 7: Recv/Dropped : 0/1071
EDGE (1 ,2) PORT 0: Recv/Dropped : 0/958
